Page ID,Page name,Disclaimer,Amount spent (DKK)
1595135787365287,Dansk Retursystem,Dansk Retursystem,1032
59143726810,Psykiatrifonden,Psykiatrifonden,998
101875098313543,Andel,Andel,928
65929129383,Røde Kors,Røde Kors,684
132755243459426,I love øko,Økologisk Landsforening,551
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,513
26458152911,SOS Børnebyerne,SOS Børnebyerne,351
116269191760882,DSB,DSB,270
67571270393,Red Barnet,Red Barnet,264
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,233
12787473132,Berlingske,Berlingske,232
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,209
55365680705,Greenpeace Danmark,Greenpeace Danmark,208
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,181
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,176
72672361910,Børns Vilkår,Børns Vilkår,140
250994288337708,Sex og Samfund,Sex og Samfund,134
154415494575789,IDA,IDA,125
304554445813,Videncentret Bolius,Videncentret Bolius,118
126543540781090,Ældre Sagen,Ældre Sagen,106
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,106
167891603415958,Lederne,These ads ran without a disclaimer,≤100
133707013355759,Danner,Danner,≤100
102154048301476,Lederstof.dk,Lederne,≤100
304554445813,Videncentret Bolius,Bolius,≤100
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
41459763029,Socialdemokratiet,Socialdemokratiet,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
167891603415958,Lederne,Lederne,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
1684646181850363,TjekDet,TjekDet,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
144965885963,Oxfam Danmark,Oxfam Danmark,≤100
183887801641951,Verdens Skove,Verdens Skove,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
101969852612161,hudda,These ads ran without a disclaimer,≤100
246977185497434,Plastic Change,Plastic Change,≤100
12390252419,Region Nordjylland,Region Nordjylland,≤100
105511328705392,HØRT,Børns Vilkår,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
106952222676974,Liberal Alliance,These ads ran without a disclaimer,≤100
101119311666891,Kystmuseet Bangsbo,These ads ran without a disclaimer,≤100
118590427875525,Futoria,Futoria,≤100
253132104886911,Kvisten,Kvisten,≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
369336273158091,Land of Hope,Land of Hope,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100
87468072466,Copenhagen Pride,Copenhagen Pride,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
141140922630894,RED Center,RED Center,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
550512865030230,Promissio,Promissio,≤100
257730662802548,Mission10forty,Mission10forty.org,≤100
67571270393,Red Barnet,These ads ran without a disclaimer,≤100
167412043730,Venstres Ungdom - VU,Venstres Ungdom - VU,≤100
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
314676938743,DM din akademiske fagforening,DM,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
399210657232918,PlanBørnefonden,PlanBørnefonden,≤100
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
349254621827626,Dansk Skovforening,Dansk Skovforening,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
192783424152018,Socialistisk Information,Socialistisk Information,≤100
454787324541046,Danmarks Sportsfiskerforbund,Danmarks Sportsfiskerforbund,≤100
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Jensen - Liberal Alliance,≤100
17428770950,RÆSON,RÆSON,≤100
177588925606965,Landsforeningen for Bæredygtigt Landbrug,Landsforeningen for Bæredygtigt Landbrug,≤100
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100
517462625009133,Folketinget,Folketinget,≤100
141378109375840,Bergur Larsson Løkke Rasmussen,Bergur Larsson Løkke Rasmussen,≤100
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,≤100
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
178362315106,European Parliament,European Parliament,≤100
1684646181850363,TjekDet,These ads ran without a disclaimer,≤100
103170447987623,Rosa Lykke Yde - SF,SF Randers,≤100
107575374711850,SAGA DK,Saga,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
297422283612612,TotalEnergies,These ads ran without a disclaimer,≤100
105238742599955,Nisitra Amsuwan Haack,These ads ran without a disclaimer,≤100
26573783230,Dyrenes Alliance,These ads ran without a disclaimer,≤100
339042332802538,Frederiksberg Forsyning,Frederiksberg Forsyning,≤100
103766278329346,fatinharamos,These ads ran without a disclaimer,≤100
185130644919625,Meta for Business,These ads ran without a disclaimer,≤100
102114825976458,The novels,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
