Page ID,Page name,Disclaimer,Amount spent (CZK)
120343698070515,Liberální institut,Liberální institut,759
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,630
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,607
108726857444837,České zájmy v EU,DFMG,367
122904381068079,divadlo Líšeň,Divadlo Líšeň z.s.,185
107898832590939,European Commission,European Commission,164
137301989386,Aktuálně.cz,Aktuálně.cz,155
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,144
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,144
171936526824,EKONOM.cz,"Economia, a.s.",106
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,105
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko, Kyjovsko a Veselsko",KDU-ČSL,102
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
1410403182565683,Petr Hladík,KDU-ČSL,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
822146574595819,Agrární komora České republiky,These ads ran without a disclaimer,≤100
101722985492419,Klára Kocmanová,Česká pirátská strana,≤100
662196877287140,Tomáš Třetina,PRodukujeme,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
178362315106,European Parliament,European Parliament,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
113743658978459,Meltingpot,Meltingpot,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
307333759374560,Česká národní banka,Česká národní banka,≤100
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,≤100
104635828989286,Teplator,"TEPLÁTOR, a.s.",≤100
112832651308203,Stejná odměna,Česká rada sociálních služeb,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
2508000755881727,Ze života místostarosty,Štěpán Juránek,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
