Page ID,Page name,Disclaimer,Amount spent (MXN)
111016235050841,Revuelta,Revuelta Mx,3971
923633637651202,Morena Sí,Morena Sí,1086
186073704903313,México elige,México Elige,778
110545181905650,El Hidalguense Digital,Anabell Alanis Jurado,675
1834107960160586,Marco A. Mendoza Bustamante,Marco Antonio Mendoza Bustamante,502
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,333
56713285274,Greenpeace México,Greenpeace México,285
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,205
100557755099985,Convocatorias 2023,Convocatorias 2023,137
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,132
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,128
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,126
210199979381166,Paradigma,Uziel Abel Soto Hernandez,126
122404620204,Oxfam México,OXFAM MEXICO AC,116
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,111
109904378569313,La banda se mueve,labandasemueve.com,≤100
113990284949467,Avance y Progreso,avanceyprogreso.com,≤100
109312438635466,Cruzada Morenista,cruzadamorenista.com,≤100
111300295094359,Baja Sur piel morena,BCS de piel morena,≤100
235908206955308,Naty Castrejón,Naty Castrejón,≤100
254852601222832,CEMEX México,CEMEX México,≤100
458859544909547,DICES,DICES,≤100
133478060111915,CEMEX Impacto Social,CEMEX México,≤100
109697971929647,Paraíso Morenista,paraisomorenista.com,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,≤100
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,≤100
104169981002558,Hidalgo Decide,Hidalgo Decide,≤100
362430908370,Aeromexico,Aeromexico,≤100
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,≤100
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,≤100
109634395756375,Save the Children México,Save the Children México,≤100
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,≤100
196705420663884,Código Magenta,Código Magenta,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
102482418239090,Asociación Mexicana de productores del Vestido,Reynaldo Escamilla Rodriguez,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
361036630742937,La Política Online MX,La Política Online MX,≤100
345995382241686,PODER 360,PODER 360,≤100
171494803269262,Noticias México,euthenics,≤100
309520537353,Fondo Semillas,Fondo Semillas,≤100
106784679722875,Cuéntamelo Ya,Cuéntamelo Ya,≤100
1082836978406151,OCNFeminicidio México,Mario Bernal Gomez Llanos,≤100
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",≤100
