Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
280207712721855,Mara Rocha,Mara Rocha,≤100
412789666169409,Helane Christina,Helane Christina Da Rocha Silva,≤100
110972683845381,Conta Bemol,Bemol Serviços Financeiros,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
100475402294243,Consciência Brasil,Felipe Gabriel Coelho Gomes,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
333720355130,Petrobras,Petrobras,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
560599677292902,Prefeitura de Belém,Prefeitura de Belém,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
110418455214538,Bernardo K.,Filhos do Trovão,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
104738421003389,InvestNews BR,Easynvest,≤100
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
118678938210868,SIMPI,Simpi São Paulo,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
406058436123944,Willian Aksenen,These ads ran without a disclaimer,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100
109770755848061,Suzano,Suzano SA,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
163839873754994,Vital Help,VITAL HELP BENEFÍCIOS LTDA,≤100
113165042099382,Brasil 61,Brasil 61,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
258088921369,TOTVS,TOTVS,≤100
