Page ID,Page name,Disclaimer,Amount spent (EUR)
39435457457,Greenpeace France,Greenpeace France,≤100
122074554119,EU Social,EU Social,≤100
123875660969932,ENGIE,ENGIE,≤100
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,≤100
178362315106,European Parliament,European Parliament,≤100
100255681599847,Veolia France,Veolia,≤100
116070051527,Mediapart,Mediapart,≤100
100707905881,Plan International France,Plan International France,≤100
81753537108,TotalEnergies,TotalEnergies,≤100
129740893750695,Sexosafe.fr,Santé Publique France,≤100
335868279790722,CIWF France,CIWF France,≤100
120780477955028,Secours populaire,Secours populaire,≤100
135590433555491,Diffuz Solidaire,MACIF,≤100
282361555175058,Sanctuaire de Lisieux,Sanctuaire de Lisieux,≤100
9025047571,Amnesty International France,Amnesty International France,≤100
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,≤100
106554597767346,UNHCR France,UNHCR France,≤100
492173710794876,Institut Pasteur,Institut Pasteur,≤100
79566127213,Challenges,Challenges.fr,≤100
104673192517220,Headn,Headn Education,≤100
174152456808,Welfarm,Welfarm,≤100
122037308191612,Make.org,Make.org,≤100
1510234335928226,Fondation de l'Armée du Salut - France,Fondation de l'Armée du Salut - France,≤100
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,≤100
364959206939410,ACAT France,ACAT France,≤100
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,≤100
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,≤100
194934737335658,foodwatch France,foodwatch France,≤100
303202513054610,Tarkett Official,Tarkett Official,≤100
1620638098209175,SOS MEDITERRANEE France,SOS MEDITERRANEE France,≤100
54309785742,Fondation pour la Nature et l'Homme,Fondation pour la Nature et l'Homme,≤100
14053295787,Oxfam France,Oxfam France,≤100
147126052393,Libération,Libération,≤100
1682924348618893,Ekwateur,ekWateur,≤100
107808105469097,La Dianétique - France,Digitalis,≤100
360872200698949,Afev France,Afev,≤100
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mediaplus France,≤100
116455261255,Action contre la Faim (France),Action contre la Faim,≤100
124821480532,Max Havelaar France,Max Havelaar France,≤100
990756074273227,Agence de l'eau Adour-Garonne,BECOMING,≤100
137102989708866,Fondation Jérôme Lejeune,Fondation Jérôme Lejeune,≤100
265420476920,Médecins du Monde France,Médecins du Monde,≤100
109271965783066,Usbek & Rica,Usbek & Rica,≤100
194205247377292,Société de Saint Vincent de Paul - France,Société de Saint Vincent de Paul - National,≤100
100140410085507,350 France,350 France,≤100
566508133498745,Klorane Botanical Foundation,Klorane Botanical Foundation,≤100
1150185098382760,Fraternité générale,Fraternité Générale,≤100
108961334029224,Ekō en français,Ekō,≤100
123674940994027,Revue Esprit,Revue Esprit,≤100
364936960317601,Mondafrique,Mondafrique,≤100
113096307692289,ADF International France,ADF International,≤100
93745060700,CARE,CARE France,≤100
145392792632,WWF-France,WWF-France,≤100
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,≤100
126664467395166,Fédération Française des Diabétiques,Fédération française des diabétiques,≤100
8145558887,Sidaction,Sidaction,≤100
625616024204368,DIGNITE international,Dignite International,≤100
108543658680802,Le mouvement Être-là,Être-là,≤100
265420476920,Médecins du Monde France,Médecins du Monde France,≤100
291803297264,Action Education - en français,Aide et Action - Officiel,≤100
114877028543041,Les Restos du Coeur,Les Restos du Coeur,≤100
56772259896,Radio Notre Dame,Radio Notre Dame,≤100
252417390706,APF France handicap,APF France handicap,≤100
154763104543358,Vision du Monde,Vision du Monde,≤100
280037833461,ALIMA,ALIMA,≤100
54568872127,Association Un enfant par la main,Un Enfant par la Main,≤100
543099962534877,Renaissance,Renaissance,≤100
557139521084091,ICT Institut Catholique de Toulouse,Université Catholique de Toulouse,≤100
109031297973,Les Jeunes Européens – France,Les Jeunes Européens - France,≤100
201716123952571,Mon épargne et moi,Natixis Investment Managers,≤100
108287895472317,GRDF Occitanie et Nouvelle-Aquitaine,GRDF Occitanie et Nouvelle-Aquitaine,≤100
678956948894434,La Fresque du Climat,La Fresque du Climat,≤100
403007780216717,En immersion,O tempora,≤100
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,≤100
1415350452093573,ONU Femmes France,ONU Femmes France,≤100
147217678703876,Jour2Fête,Jour2Fête,≤100
1690820971148120,Non Au Béton,Non Au Béton,≤100
1643393112549158,JHR Films,JHR FILMS,≤100
176663393102,La Cimade,La Cimade,≤100
108854242161197,Factuel,Factuel,≤100
395919323779707,CRIF,Crif,≤100
397017786390,Fortuneo,Fortuneo,≤100
256197435586,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,≤100
117709028343322,Association pour le Droit de Mourir dans la Dignité - ADMD,Association pour le Droit de Mourir dans la Dignité - ADMD,≤100
155317537884626,Ordre de Malte France,Ordre de Malte France,≤100
457316367752668,Info'Com-CGT,Info'Com-CGT,≤100
499591003464356,Groupe Atlantic,Groupe Atlantic,≤100
208868999155447,UNADEV - Union Nationale des Aveugles et Déficients Visuels,Union Nationale des Aveugles et Déficients Visuels,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
138301850146155,AOC,AOC,≤100
141960165823353,Gustave Roussy,Gustave Roussy,≤100
1684441541609223,Pour l'Éco,Pour l'Éco,≤100
156704221044144,Syndicat des Cirques et Compagnies de Création - SCC,Syndicat des Cirques et Compagnies de Création,≤100
876923129144814,Pollers,Pollers,≤100
147385395286687,Human Rights Watch en français,Human Rights Watch en français,≤100
236545336429886,Lextenso étudiant,Lextenso étudiant,≤100
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,≤100
109686207314440,Helios,Helios,≤100
178876385538037,Euronews Next,These ads ran without a disclaimer,≤100
101321455680648,L'Express Franchise,These ads ran without a disclaimer,≤100
244309777833,UCO Angers,Université Catholique de l'Ouest,≤100
