Page ID,Page name,Disclaimer,Amount spent (KES)
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,1550
216311481960,Bill Gates,These ads ran without a disclaimer,732
1692208237695305,Button Badges,George Kingori Warui,155
108703681766380,Rigathi Gachagua delivery unit,Robert Waswa Simiyu,115
101414459084910,Stephen Munania,Stephen Munania,104
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
509725492464019,Hon Simon Ng'ang'a King'ara - SK,Simon Nganga Kingara,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,≤100
110887828116844,Private citizen,These ads ran without a disclaimer,≤100
481442475370677,World Internet Conference,These ads ran without a disclaimer,≤100
110901495091012,Crtve Development,These ads ran without a disclaimer,≤100
103583955836259,Tout sur l'Afrique,These ads ran without a disclaimer,≤100
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100
173254003362613,WE ARE CHINA,These ads ran without a disclaimer,≤100
117008325013306,Translators without Borders,These ads ran without a disclaimer,≤100
