Page ID,Page name,Disclaimer,Amount spent (GBP)
730993880393394,Michelle O'Neill,Sinn Féin,206
348366988862054,Oxfam Campaigns,Oxfam Great Britain,134
106626487721376,Amazon Europe,Amazon Europe,116
311627208673,WWF UK,WWF UK,≤100
7715002593,UNICEF UK,Unicef UK,≤100
569834799727730,National Grid UK,National Grid UK,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
241312696375349,National Education Union,National Education Union,≤100
108518772504726,Translink,Translink,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
290498754454402,European Movement UK,European Movement UK,≤100
21242962092,ClientEarth,ClientEarth,≤100
121936349543,World Vision UK,World Vision UK,≤100
26698813123,British Red Cross,British Red Cross,≤100
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
10114144851,NSPCC,NSPCC,≤100
799576543492660,The Week Junior,The Week Junior,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
911383122263153,Fiona Ferguson PBP for North Belfast,People Before Profit,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
107818238902501,Ocean Census,Ocean Census,≤100
186622728032,RSPB,RSPB,≤100
177855115588808,The Week UK,The Week UK,≤100
104255571968810,Save My Vape,Save My Vape,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
353224381469808,ifaw,IFAW,≤100
107458721218674,ADF UK,ADF UK,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
18044497940,Plan International UK,Plan International UK,≤100
10677003998,Shelter,Shelter,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
177568735732339,Alderman Mark Baxter,Mark Baxter,≤100
2070532549890171,Cllr Matt Collins,People Before Profit,≤100
158077247591710,Refuge,Refuge,≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
2262957027289120,Expose Tobacco,These ads ran without a disclaimer,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
169042736456594,All Out,All Out,≤100
763665157015124,Silver Voices,Silver Voices,≤100
311961536170832,Adam Gannon SDLP,MR ADAM F - GANNON,≤100
13655260370,Penguin Books,Penguin Books,≤100
124471347603278,Positive Money UK,Positive Money,≤100
113433528288992,Vote Morgan Murphy,Morgan Murphy,≤100
218215475580593,Vote Gary McKeown 1 for Botanic,Gary McKeown,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
111503161740182,AGBI,AGBI,≤100
10986039307,VSO,VSO,≤100
200509426641599,Eco-Schools Northern Ireland Official,Keep Northern Ireland Beautiful,≤100
379736282091580,Great Yarmouth Labour,The Labour Party,≤100
100255935742623,Charlotte Carson SDLP,Charlotte Catherine Carson,≤100
116410721348434,Liberate Liverpool,Liberate Liverpool,≤100
139695000173,Good Energy,Good Energy,≤100
1573441899601646,Hismile,These ads ran without a disclaimer,≤100
490007667679401,Hugh James,Hugh James,≤100
40409120801,Refugee Council,Refugee Council,≤100
89151782746,Fauna & Flora International,Fauna & Flora International,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
281470843253,Dying Matters,Hospice UK,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
105981259156090,Boyd Ireland,Boyd Ireland,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
601715140002716,NFU Mutual,NFU Mutual,≤100
384898024858582,Belfast Palestine Solidarity Campaign IPSC,James Quigley,≤100
705825476138789,Hubbub,Hubbub,≤100
258268470990692,Cyber Aware,These ads ran without a disclaimer,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
110100268235797,Hyphen,Link Media Corporation Ltd,≤100
102343302784398,Gerard McDonald,Mr Gerard Patrick Mcdonald,≤100
13533633585,National Trust,National Trust,≤100
18933990398,Stonewall,Stonewall UK,≤100
601388547012748,Ecologi,Ecologi,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
8807334278,Conservatives,The Conservative Party,≤100
115117138150128,,People Before Profit,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
108087238123947,People Before Profit Cllr Maeve O'Neill,People Before Profit,≤100
2074887966130646,Cllr Michael Collins,People Before Profit,≤100
112845639376,Refugee Action,Refugee Action,≤100
2417976461779530,Cllr Shaun Harkin - People Before Profit,People Before Profit,≤100
401892670374158,Aontú Dhoire,Aontú,≤100
227427673437,Tree Aid,Tree Aid,≤100
346684596111093,KinKind,KinKind Ltd,≤100
8423257659,Simon Brodkin,Avalon,≤100
372047906500872,Gary Hynds #1 for North Lisburn,Gary Hynds,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
85800829429,Justice and Care,Justice and Care,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
356808677783129,Tees Issues by Andy Preston,Andy Preston,≤100
104468635949274,Disabled Members' united NEC Team,Angela Hamilton,≤100
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,≤100
37981137361,The Children's Society,The Children's Society,≤100
101000229267293,Niall Murphy,Niall Murphy,≤100
7043497714,Christian Aid,These ads ran without a disclaimer,≤100
7569385657,Co-operative Party,Co-operative Party,≤100
289690716457,Christian Concern,Christian Concern,≤100
110572548681085,Manjula Kumari  Unison Nec2023,Manjula Kumari,≤100
