Page ID,Page name,Disclaimer,Amount spent (PYG)
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,346320
175406365841914,Arnoldo Wiens,Global Agencia,153170
1468570519872644,Santiago Peña,PRANA SA,151515
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,45623
309537729651941,JuanMa Brunetti,Global Agencia,42047
110447625137045,Pilar Callizo,PautaPY,27733
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,27204
103984891569844,Fernando Ayala González,CLICNOVO,26272
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,21976
1310731702357133,GEN,GEN,21645
102266292553995,Sucia Política,Diego Ricardo Ramírez,21220
132554373464255,La Nación,Nación Media,20707
115386205692372,Noguera Gobernador 2023,Julio Cesar Díaz Rolon,17193
199949073442305,Lilian Samaniego,Adventura,17075
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,16234
1695481804025162,Eduardo Nakayama,Eduardo Hirohito Nakayama Rojas,16017
325540631525675,En La Tecla,En la Tecla,15181
106636844752991,Aníbal Bogado,Anibal Ramon Bogado López,15138
286989224667281,Marito Abdo,Marca Py,14595
108220338670232,Arturo Gossen Valdez,Mehssin Arturo Gossen Valdez,11818
1593908204188878,Arq. Carlos López,Claudio Raul Pezoa Ferreira,11669
1151984808290856,Hugo Portillo,Hugo Portillo,11529
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,10277
100778482648263,Cerini 2023,DGWorld Consultoría Digital,9595
100112696093161,Fátima Otazú Cardozo Concejal Departamental Guairá,Fatima Gladys Otazu Cardozo,8089
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,7215
532716330164048,Sole Núñez,Soledad Núñez,7215
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,7215
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,7215
102193762632115,Patricia dos Santos,Patricia Dos Santos,7215
1593908204188878,Arq. Carlos López,Juan Roberto Villaverde Emategui,6862
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,6551
104762035619626,Randy Soto Sachelaridi,Randy Soto,5888
100897992786802,Carolina Ferreira,Carolina Ferreira González,5775
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,4617
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,4575
101536148721873,Edu Chamorro,Ruben Zorrilla Fernandez,4306
943824938962084,Luis Fernando,Luis Carlos Arce,3919
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,3436
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,3113
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,3049
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,3007
102961601810205,ARA FM,Zunilda Ramona Yrala Lopez,2828
1805309279720550,El Observador Digital,El Observador Digital,2701
838018169889993,Fernando Ojeda,Fernando Ojeda,2666
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,2514
102467002671611,Jorge Heisecke,Jorge Heisecke,2286
1692624097481207,Mujeres GANAR,Comunicá,2229
1510805942583059,Norma Zarate de Monges,Norma Zarate,2221
107564631419895,La Profe Any,Oscar Gustavo Caballero Martinez,2150
103373961784268,Giani Ramírez,Gianina Beatriz Ramírez Riboldi,2102
105162875597097,Marcelo Bedoya Senador 2023,PLRA,1972
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,1860
285780602032681,Botito Lezcano,Jose Ivan Lezcano,1838
517426394969535,Ricardo Canese,Ricardo Canese,1823
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,1745
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,1669
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,1623
101118654956109,Jorge Amarilla,Jorge Cipriano Amarilla Bobadilla,1587
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,1438
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,1359
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,1306
105796025619350,Tati Giménez Diputado 2023,Patria Querida,1226
