Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,2197
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,1593
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,959
6011868110,Democratic Alliance,Democratic Alliance,630
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,379
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,303
195909420099,Solidariteit,Solidariteit,301
100228168822390,VF Plus- Kaap Agulhas,Vryheidsfront Plus / Freedom Front Plus,287
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,194
57206003848,Greenpeace Africa,Greenpeace Africa,192
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,168
136956534616,Times LIVE,TimesLIVE,156
113978755978036,DA Atlantic Seaboard Ward 54,Nicola Jowell,144
581475018952196,Good,GOOD Political Party,131
2145594122138312,Action Society,Action Society,112
478479492268974,Sunday Times ZA,Sunday Times,106
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
107169379305548,TLU SA,TLU SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1408620202688442,DA Mosselbaai Wyk 8,"Coetzee, Lodewyk Juan",≤100
379138726819,ACDP,African Christian Democratic Party,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
629021617133721,Judges Matter,Judges Matter,≤100
429460410529836,Animal Law Reform South Africa,These ads ran without a disclaimer,≤100
8383028996,The Presidency of the Republic of South Africa,These ads ran without a disclaimer,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
108373474911757,Cederberg Eerste Gemeenskapsorganisasie,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
285616469285,Pratley,These ads ran without a disclaimer,≤100
103193692690093,Green Feed,These ads ran without a disclaimer,≤100
