Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,105
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
109652028193268,Revizije info,Revizije info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
147315858633088,Istinomjer,Istinomjer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
300938656761371,Fondacija Boris Divković,Fondacija Boris Divković,≤100
585772551567679,Perspektiva,Perspektiva,≤100
102092095798552,BLink.ba,Vedran Sevcuk,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
332496257320171,Alen Girt,Alen Girt,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
197596636939679,tacno.net,Tacno.net,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
363591730423383,GS1 Bosne i Hercegovine,These ads ran without a disclaimer,≤100
113902691579245,Amer Avdičević,Amer Avdičević,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
