Page ID,Page name,Disclaimer,Amount spent (MXN)
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,4551
469246976533189,Santiago Creel,Santiago Creel,1704
116039188209698,Presidenta 2024 Mx,Presidenta 2024 Mx,1282
378957422257023,Bealieversmx,Bealieversmx,1271
264060497093390,Shamir Fernández Hernández,Shamir Fernández Hernández,789
102419842676890,Mi Blog Carlos,Mi Blog Carlos,689
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,556
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,519
104502545545325,El Sol de América,El Sol de America,496
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,435
104745382187531,The Times Mexico,The Times Mexico,430
108737448471399,Altavoz Web,Altavoz Web,406
112737811873761,Mujeres de Guinda,Mujeres de Guinda,377
56713285274,Greenpeace México,Greenpeace México,371
109488981975636,Chicharrón norteño,Chicharrón norteño,297
107003701683545,Migra Noticias,Migra Noticias,291
1103003006390638,Arturo Franco,Arturo Franco,289
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,267
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,243
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,232
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,227
110465284752149,Fernando Hernández,MAD analytics,206
109634395756375,Save the Children México,Save the Children México,190
171435049569865,Victor Hugo Romo de Vivar,Victor Hugo Romo de Vivar,178
608771779295909,Estamos Unidos. Que siga López,Estamos Unidos. Que siga López,167
339042526252517,Videos Más Chingones,Videos Más Chingones,164
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,163
101267031439463,Voz de las Empresas,Consejo de la Comunicación,162
105718724852345,Algoritmo,Algoritmo,160
757163724659970,Eduardo Garcia,These ads ran without a disclaimer,149
254852601222832,Cemex México,CEMEX México,143
106900422462949,República al Día,Republica al dia,131
107398185723387,Transformación y Saber,Transformación y Saber,130
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,128
110480358797556,Defendiendo México,Defendiendo México,127
258241614593678,AulaTec,AulaTec,127
217803715093376,Rosario Robles,Rosario Robles,125
102889662253183,Avanzada Nacional,Avanzada Nacional,123
493453457351145,Coparmex Nacional,Coparmex Nacional,117
266763400088630,Arturo Yañez Cuellar,Arturo Yañez Cuellar,116
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,111
1520610478183053,Badabun,Badabun,105
1391396011133988,Presidencia Municipal de Acuña,PRESIDENCIA MUNICIPAL DE ACUÑA,101
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
645731535452116,FactoMétrica,FactoMétrica,≤100
264773293005,Marko Cortés,Marko Cortés,≤100
102542454680516,Lupita Oyervides,Lupita Oyervides,≤100
1545555582174942,TResearch,TResearch,≤100
283674865910754,Reporteros Sin Censura,Tresa Publicidad,≤100
323319651067985,Monitor Nacional,Monitor Nacional,≤100
1726263860961341,Observatorio de la Laguna,Observatorio de la Laguna,≤100
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,≤100
151599265622637,Bertha Caraveo,Bertha Caraveo,≤100
139767742461,Manuel Velasco Coello,Manuel Velasco Coello,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
