Page ID,Page name,Disclaimer,Amount spent (JPY)
110584092054879,Glenn Newman,These ads ran without a disclaimer,5219
1904070096535109,スマート選挙,株式会社センキョ,4618
114920044947452,Kim Moses,These ads ran without a disclaimer,4613
101206792999632,Isabel Alfred,These ads ran without a disclaimer,3774
1481129955446084,さくら投資,These ads ran without a disclaimer,2516
475681929154100,国連UNHCR協会,国連UNHCR協会,2318
390066501056164,freee会計,These ads ran without a disclaimer,1639
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,1149
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,984
1812425055659979,介護ワーカー,These ads ran without a disclaimer,726
100317305396327,投資ラボ,These ads ran without a disclaimer,691
101840825275853,株の買い時を考えるチャンネル,These ads ran without a disclaimer,559
112578115187179,Cash Fanny,These ads ran without a disclaimer,419
105458574579861,金融投資道,These ads ran without a disclaimer,419
110497260491041,投資王,These ads ran without a disclaimer,240
579187028792625,社長の年金コンサルタント,These ads ran without a disclaimer,219
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,167
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,158
114243345021397,Matthew's office株式会社（マシューズオフィス）,These ads ran without a disclaimer,140
281777375260988,オッズパーク,These ads ran without a disclaimer,117
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,113
104533215755145,ZOE_Japan,ZOE Japan,102
101987945137977,オフィスステーションPro,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
119355554464506,minimi.kidsstore,These ads ran without a disclaimer,≤100
256504371891671,the-issues.jp,the-issues.jp,≤100
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
102086646178670,その美味しさ！世界へ届け！,These ads ran without a disclaimer,≤100
435250336532462,財界さっぽろ,財界さっぽろ,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
1590535061243274,精神障害当事者会ポルケ,精神障害当事者会ポルケ,≤100
104480918173191,かず｜慶應卒起業家,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
113413021779303,门谷レン,These ads ran without a disclaimer,≤100
101607382407878,limit_landscape_studio,These ads ran without a disclaimer,≤100
104064816025242,Dinosaur Fight tab,These ads ran without a disclaimer,≤100
