Page ID,Page name,Disclaimer,Amount spent (LBP)
394633411339696,fiftyfiftylb,FiftyFiftylb,315789
106197498149118,لبنان الكبير,Grand Lebanon,135338
1438703606372190,Elham Said Freiha,Elham Said Freiha,120301
102023711572671,أساس ميديا -  Asas Media,Asas Media,90226
115809828234129,إعلامي تحرير سوريا,These ads ran without a disclaimer,90226
1744356319118477,هنا لبنان,هنا لبنان,75188
112056958469490,SPI Lebanon,SPI Lebanon,74887
110913872086671,مباراة الجاهلية الكبرى السبت ٥ آب ٢٠٢٣,These ads ran without a disclaimer,45113
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,37744
110470091436602,Ici Beyrouth,Ici beyrouth,30075
105319651353770,Jusur,Jusur,30075
421205921378871,LOGI: Lebanese Oil and Gas Initiative,These ads ran without a disclaimer,30075
101859274632935,Asrar AlWatan - اسرار الوطن,These ads ran without a disclaimer,30075
327943840921884,ONDES,ONDES,15038
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),15038
107800617419717,MYKA Foundation,MYKA Foundation,15038
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,15038
446168552419572,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,15038
2509759842418472,LebTalks,Lebtalks,15038
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,15038
1108768849269022,B. CHEZ MOON,Asasate Development,15038
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,15038
117345834653901,This is Beirut,This is Beirut,15038
1502687013388650,Media Factory News,Media Factory News,15038
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,12481
150253531687373,أخبار الآن - Akhbar Al Aan,These ads ran without a disclaimer,≤100
450326391674911,Allianz,These ads ran without a disclaimer,≤100
102672531482527,Ihab Matar - إيهاب مطر,AW,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
109353154135430,E.N. Publishing,These ads ran without a disclaimer,≤100
