Page ID,Page name,Disclaimer,Amount spent (CAD)
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,8371
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1609
105833301076507,CUPE Local 38,CUPE Local 38,603
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,534
184257548280251,Alberta's NDP,Alberta's NDP,340
109045051805492,Made The Canadian Way,Canadian Energy Centre,297
104386908631938,Pathways Alliance,Pathways Alliance,223
103290118198670,Alberta Women's Health Foundation,Alberta Women's Health Foundation,207
115835521825983,UNHCR Canada,UNHCR Canada,201
1097840090260804,National Police Federation,National Police Federation,157
139019864276,Oxfam Canada,Oxfam Canada,154
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,117
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,116
168617319831578,Nature Canada,Nature Canada,105
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,104
107385241806,Plan International Canada,Plan International Canada,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
209191002426864,County of Grande Prairie No. 1,the County of Grande Prairie,≤100
590117937780756,Oil Sands Action,Canada Action,≤100
105884058088671,Keep Alberta RCMP,National Police Federation,≤100
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,≤100
144658705550734,Scotiabank,These ads ran without a disclaimer,≤100
105168452865235,Bell Aliant,Bell,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
35715544220,Stand.earth,Stand.earth,≤100
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
323357211657180,Matt Jones,Matthew Jones,≤100
447980405253906,Public Service Alliance of Canada - Prairie Region,These ads ran without a disclaimer,≤100
633812813408377,Elections Canada,Elections Canada,≤100
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,≤100
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,≤100
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
121681904511500,CMHA National / ACSM National,Canadian Mental Health Association,≤100
172424676165115,Canadian Alliance to End Homelessness,Canadian Alliance to End Homelessness,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
110676918090127,Kayande For Calgary Elbow NDP,Samir Kayande,≤100
