Page ID,Page name,Disclaimer,Amount spent (CAD)
399746870215613,ᓄᓇᕗᑦ ᒐᕙᒪᖓ,Government of Nunavut,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
217879704903540,Teach For Canada / Enseigner pour le Canada,Teach for Canada,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,≤100
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
105217689138020,E-4225 petition promotion,Gilles Fecteau,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
1631963700446342,CheckUpProject,Anthony Christian Romito,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
121425476395384,Nova Royalty,Nova Royalty,≤100
168617319831578,Nature Canada,Nature Canada,≤100
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
18949384576,McClelland & Stewart,Penguin Random House Canada,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
465152633548835,Generation Squeeze,Generation Squeeze,≤100
25128859552,The Canadian Encyclopedia,Historica Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
985797494956599,The News Forum,The News Forum,≤100
102641588585816,Victoria Rumble Room,JOHNY 0 JURICIC,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
53321777320,Coeur + AVC,Coeur + AVC,≤100
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,≤100
111231197686977,The Breach,The Breach,≤100
1671097993122619,Children Believe,Children Believe,≤100
152285228145177,Coaching Association of Canada / Association canadienne des entraîneurs,These ads ran without a disclaimer,≤100
1160948477353013,Cuba-U.S. Relations,Arnold August,≤100
107670711947328,Only One CA,"Only One, Inc.",≤100
190984527736531,Kyle Sampson,Kyle Sampson,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
177681485609462,Radio-Canada,Radio-Canada,≤100
258634870856093,Packetlabs,These ads ran without a disclaimer,≤100
