Page ID,Page name,Disclaimer,Amount spent (MXN)
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,2304
923633637651202,Morena Sí,Morena Sí,1741
112426560255512,Festival Cumbre Tajín,Gobierno del Estado de Veracruz,1500
362430908370,Aeromexico,Aeromexico,779
56713285274,Greenpeace México,Greenpeace México,569
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,539
1565956907040402,Martín Espinoza,Sergio Melo Hernández,432
2085633938161703,Libres en México,Libres en México,427
122404620204,Oxfam México,OXFAM MEXICO AC,361
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,357
100557755099985,Convocatorias 2023,Convocatorias 2023,335
179857722071104,UNITEX,Unitex,286
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,261
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,249
100452504650093,Jesus Miguel Hernandez Medina,Jesús Miguel Hernández Medina,242
113990284949467,Avance y Progreso,avanceyprogreso.com,242
104680124489636,Demoscopia Digital,Demoscopia Digital,233
101798928719130,Noé Castillo Olvera,Jose Arturo Zamorano Morales,182
105526144609844,Tato Vega,Tato Vega Yunes,176
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,169
254852601222832,CEMEX México,CEMEX México,163
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,161
2447618712118813,Lo que calla CoatZa 1.0,Agustín Bolaños Castillejos,159
1452189031676518,Hyundai México,HYUNDAI MEXICO,153
458859544909547,DICES,DICES,147
345995382241686,PODER 360,PODER 360,145
302448513146235,Jorge Romero Herrera,JORGE ROMERO,134
267865416667032,Toño Luna,Toño Luna,120
106771391872401,H. Ayuntamiento de Huatusco 2022-2025,Grupo Comercial Saltamontes,119
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,117
108010308638431,Javier Solís Hernández,Javier Solis Hernandez,112
109634395756375,Save the Children México,Save the Children México,109
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,105
108854634988888,Ayuntamiento de Agua Dulce 2022-2025,Jose Arturo Zamorano Morales,105
106784679722875,Cuéntamelo Ya,Cuéntamelo Ya,102
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
110723001382126,SuperChairos,SuperChairos,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
133478060111915,CEMEX Impacto Social,CEMEX México,≤100
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",≤100
233652128065243,Goberna México,Goberna Consultoría Política,≤100
165165647490416,Capital Noticias,Tresa Publicidad,≤100
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,≤100
110545181905650,El Hidalguense Digital,Anabell Alanis Jurado,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
107511518695730,Fuera prianistas de la CDMX,Fuera prianistas de la CDMX,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
109440850764097,"PejeLand, “El mundo del kk’s”",Pejeland,≤100
106295648496570,Infiltrados Tamaulipas,Estamos Unidos Mexicanos,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
374890996302488,Chucho Nader,Chucho Nader,≤100
447402172384695,México Digital,Tresa Publicidad,≤100
2055959724624459,NTT,Tresa Publicidad,≤100
140073896059152,Alejandro Armenta,Alejandro Armenta Mier,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
1518145195110134,Daniel Gutiérrez Gutiérrez,Daniel Gutiérrez Gutiérrez,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
105505599062277,Atte.tuamiga,Atte.tuamiga,≤100
103599104583822,Andrés Mijes,Harman Consultores,≤100
100966289112225,Mr White Lavandería Chingona,Mr White Lavandería Chingona,≤100
107867204017923,Educa Un Chairo,Martín Eduardo Rodriguez Veyna,≤100
102276021969862,Diario Jaibo,Diario Jaibo,≤100
109697971929647,Paraíso Morenista,paraisomorenista.com,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,≤100
107296958535185,U-Report México Uniendo Voces,U-Report México Uniendo Voces,≤100
102141682723260,Panistas con Jorge Romero,Panistas con Jorge Romero,≤100
300012556733023,Católicas México,Mario Bernal Gomez Llanos,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
114024430364416,YoXmx,Yoxmex,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
235606900176440,Macronews,Macronews,≤100
390528021812774,Jorge Luis Llaven Abarca,Jorge Llaven,≤100
509821702820171,24 Horas Quintana Roo,24 Horas Quintana Roo,≤100
101701991930418,UNIDEV,UNIDEV,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
320349101760473,Inboplast A.C.,Inboplast A.C.,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
