Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,366
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,350
787464724775213,David Chic,David Fernando Chic Jimenez,112
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
101099789269274,Antonio Rodriguez,Antonio Rodriguez,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
103825294800306,Diario Guatemala,Sonny Rafael Gonzalez Paniagua,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
698975306831092,Ingeniero Roberto Peralta,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
610308529317461,Con Vos,Con Vos,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
113869490337662,Punto X Punto,These ads ran without a disclaimer,≤100
350483692200950,Chapin MAN,These ads ran without a disclaimer,≤100
728099677341714,Romeo Méndez,Romeo Méndez,≤100
109754452061707,Ebenezer Afolabi,These ads ran without a disclaimer,≤100
101304192456744,carososky,These ads ran without a disclaimer,≤100
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100
109234018766722,Arkad-03,These ads ran without a disclaimer,≤100
