Page ID,Page name,Disclaimer,Amount spent (THB)
2230596726985945,ฮาย ปวิศรัฐฐ์ ติยะไพรัช,บริษัท เวิร์ค 360 จำกัด,156
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,≤100
101673076131930,พรรคเปลี่ยน,นอท พันธ์ธวัช นาควิสุทธิ์,≤100
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
109293730978064,พรรคก้าวไกล เชียงใหม่ - Move Forward Party Chiangmai,Visarut Sankham,≤100
102530815945359,องอาจ วชิรพงศ์,Areeya Namdokmai,≤100
451864701523507,Infographic Thailand,Infographic Thailand,≤100
107569661842229,หน่อย-ศุภนาถลดา รัตนาธนัชภัค,หน่อย-ศุภนาถลดา รัตนาธนัชภัค,≤100
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,Supaporn Sakuljuy,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
100761582502948,จารุพล เรืองสุวรรณ - อาจารย์จา,Charupol Ruangsuwan,≤100
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,≤100
100454798870209,พรรคเส้นด้าย - Zendai Party,พรรคเส้นด้าย - Zendai Party,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
2046265545683549,เชียร์ลุง,เชียร์ลุง,≤100
224633698033299,The Better news,The Better news,≤100
317911298372936,อรอนงค์  กาญจนชูศักดิ์,อรอนงค์  กาญจนชูศักดิ์,≤100
100385865858225,D-vote,These ads ran without a disclaimer,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
877369462441031,ปูอัด ไชยามพวาน ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคก้าวไกล,Chaiyamparwaan Manpianjit,≤100
118757751143686,อิทธิพล ชลธราศิริ - Itthiphon Chontharasiri - แบงค์ชัย,Itthiphon Chontharasiri,≤100
102785149377302,ดร.อัง มนสิชา  ภัคดิเมธี,ดร.อัง มนสิชา ภัคดิเมธี,≤100
109316932096944,ดร.พร้อมพงศ์ นพฤทธิ์ - Dr.Prompong Nopparit,Prompong Nopparit,≤100
426973790733296,ถาวร เสนเนียม,ถาวร เสนเนียม,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,These ads ran without a disclaimer,≤100
622674297897819,Screenshirt2020,Screenshirt2020,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
100893829013139,ภูริวรรธก์ ใจสำราญ - Puriwat Chaisamran,Puriwat Chaisamran,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
111494824691027,มงคล เหลี่ยมวัฒนกุล - Mongkol Liamwattanakul,มงคล เหลี่ยมวัฒนกุล - Mongkol Liamwattanakul,≤100
101636186123234,ไชยพล เดชตระกูล,ไชยพล เดชตระกูล,≤100
1715401428724445,Bert Manit,These ads ran without a disclaimer,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
2151302718520482,ธิดารัตน์ ยิ่งเจริญ Tidarat Yingcharoen,ธิดารัตน์ ยิ่งเจริญ Tidarat Yingcharoen,≤100
1686179558087025,ไพลิน เทียนสุวรรณ,ไพลิน เทียนสุวรรณ,≤100
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),Chonticha Mahachai,≤100
113436778249454,กฤษณ์ สุริยผล,These ads ran without a disclaimer,≤100
365923533756876,Kleens อกไก่ปั่น,สันตยุต ทองวิลาศ,≤100
110263854646061,กฤตทัศชญา ดิษฐเนตร,กฤตทัศชญา ดิษฐเนตร,≤100
100932118600686,"เรารักลุงป้อม ""We love Lung Pom""",These ads ran without a disclaimer,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
2263098807292933,ทนายศฤงคาร  ข่ายสุวรรณ์,Saringkan Khaisuwon,≤100
