Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
107169379305548,TLU SA,TLU SA,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
165246196904704,Sakeliga,Sakeliga,≤100
2145594122138312,Action Society,Action Society,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
464995487566815,The Performance Agency,The Performance Agency,≤100
193173044040257,Tabitha Hume - Clinical Dietician,These ads ran without a disclaimer,≤100
311936835992045,Dear South Africa,DearSA,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
103125711976531,spongybags,These ads ran without a disclaimer,≤100
154110104637899,Mincon,These ads ran without a disclaimer,≤100
522040488002422,Babbel,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
