Page ID,Page name,Disclaimer,Amount spent (NOK)
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
275389322558295,LOs sommerpatrulje,LO,≤100
135843375926,UNICEF Norge,UNICEF Norge,≤100
10953652930,Høyre,Høyre,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
234659001772,Arbeiderpartiet,Arbeiderpartiet,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
110247258111750,Get Inspired Man,These ads ran without a disclaimer,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,≤100
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
117726821605303,PBL,PBL,≤100
300587434088988,Nordkalottfolket på Sametinget,Nordkalottfolket,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
20468812735,LO,LO,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
504462853625184,Aure Høyre,Aure Høyre,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100
