Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,86364
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,39394
1428873024044736,المدن - almodon,المدن - almodon‎,37879
102023711572671,أساس ميديا -  Asas Media,asasmedia,25758
106197498149118,لبنان الكبير,Grand Lebanon,10439
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,9182
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,9091
960087244008629,MASAR,Masar,7576
101241044906111,هنا لبنان,هنا لبنان,5591
110470091436602,Ici Beyrouth,Ici beyrouth,5515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,4545
128417954019381,Al-Moltaka,Melhem Boustany,1515
2509759842418472,LebTalks,Lebtalks,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
107698404702208,Alkalima,Alkalima Onlime,1515
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
1438703606372190,Elham Said Freiha,Elham Freiha,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
