Page ID,Page name,Disclaimer,Amount spent (VND)
116067974827401,Dr Xương Khớp - Gút - Đau mỏi,These ads ran without a disclaimer,27630
120568721035023,Jackson Justin,These ads ran without a disclaimer,23577
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,12096
111759838244849,Hết Nợ Con Về,These ads ran without a disclaimer,4351
103504685839697,SÁCH TỔNG HỢP,These ads ran without a disclaimer,3631
104727295960051,Gà Mỷ Cựa Dao,These ads ran without a disclaimer,3342
113145355036082,Tổng Kho Sách Miền Bắc,These ads ran without a disclaimer,3271
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,3084
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,2694
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,2206
117467188007462,Vương Tới Tầm Cao VTB,These ads ran without a disclaimer,1202
108685817326606,Truther Piece Official,These ads ran without a disclaimer,924
109006655588270,Ngôn ngữ Trung Quốc - Đại học Thái Nguyên,These ads ran without a disclaimer,732
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,730
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,430
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,324
615040838898606,Angry Birds Dream Blast,These ads ran without a disclaimer,≤100
144239423007,VOA Tiếng Việt,These ads ran without a disclaimer,≤100
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,≤100
