Page ID,Page name,Disclaimer,Amount spent (KES)
227862171115022,Better4Kenya,W.R.T.H.C LLC (hive),1027
223287104715778,Oxfam,Oxfam,499
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,198
1506723769658512,Susan Kihika,Susan Kihika,155
107303168879177,therealafricandiary,These ads ran without a disclaimer,146
108703681766380,Rigathi Gachagua delivery unit,Robert Waswa Simiyu,141
101414459084910,Stephen Munania,Stephen Munania,135
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
108098627471997,Hon Meshack Munyiri,Meshack Munyiri Kiruki,≤100
192790657562194,Billow Kerrow,These ads ran without a disclaimer,≤100
33575580843,Microsoft Research,These ads ran without a disclaimer,≤100
17164098244,JM International,These ads ran without a disclaimer,≤100
193159954041877,New Narratives,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
