Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,13756
608975645850217,Vattenfall,Vattenfall Sverige,12818
126567104406,Hyresgästföreningen,Hyresgästföreningen,6826
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,4855
151159271594797,Systembolaget,Systembolaget,4836
369582590803,Dagens ETC,ETC-tidningarna,4156
161213770567846,Operation Smile Sverige,Operation Smile Sverige,3775
111630258867610,Röda Korset,Röda Korset,3044
643137272398136,Sverige för UNHCR,Sverige för UNHCR,2103
95735961890,Greenpeace Sverige,Greenpeace Sverige,1933
576845979156129,Techarenan,Techarenan,1886
382243262003,Plan International Sverige,Plan International Sverige,1755
59324455950,UNICEF Sverige,UNICEF Sverige,1708
109886133732943,RESCUE - Sverige,RESCUE - Sverige,1532
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),1503
114262485262083,Konsumentverket,Konsumentverket,1213
72659261793,Rädda Barnen,Rädda Barnen,980
162985227114132,Skellefteå Kraft,Skellefteå Kraft,793
150057951690751,OKQ8,OKQ8,760
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,694
106579105171694,ETC nyhetsmagasin,ETC Media AB,685
186513678039755,Fortum,Fortum Sverige,640
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,632
440459709390224,Hitachi Energy,KSMG,539
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,519
397655376946941,Liberalerna Lidingö,Liberalerna Lidingö,497
314872662206,Ekonomifakta,Ekonomifakta,467
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,467
107898832590939,European Commission,European Commission,461
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,442
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,435
1729304067391998,Sverigedemokraterna Stockholm,SD Stockholm,430
42676805259,Diakonia,Diakonia,427
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,412
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,412
153270724787,Amnesty International Sverige,Amnesty International Sverige,400
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,390
101341883359561,Matsmart Sverige,Matsmart,389
194584990588253,Vattenfall,Vattenfall,347
899603916845362,JAG Personlig assistans,JAG Personlig assistans,347
19746853632,Djurens Rätt,Djurens Rätt,342
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,333
1089666701084947,Timbro förlag,Timbro Förlag,317
343591900666,Gröna Lund,The Amazing Society,307
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,294
887305194662637,Axess Magasin & TV,Axess Publishing,294
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,278
217391588404948,Katalys,Katalys,276
233059080071059,Socialdemokraterna Sundbyberg,Socialdemokraterna i Sundbyberg,269
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,267
355819811185620,Arba Kokalari,Moderaterna,259
166406746310,Resumé,Resumé,258
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,220
193309030695120,UR,UR,215
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,209
391144314309664,Moderaterna i Österåker,Moderaterna i Österåker,201
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,191
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,185
191784467622752,Kristdemokraterna Nacka,Martin Gunnesson,175
209819466173690,Region Stockholm,Region Stockholm,173
237146235237,Timbro,Tankesmedjan Timbro,171
1267325956645384,Bonzi,Bonzi,168
296423575695,Afrikagrupperna,Afrikagrupperna,168
167847649916608,Friends,Stiftelsen Friends,162
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,162
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,154
388037891351308,Kristdemokraterna Haninge,Kristdemokraterna Haninge,153
195379633820701,Svenskt Kött,Svenskt Kött,152
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,149
1531320107133721,Syre,Dagens O2 AB,148
412192732132640,ECPAT Sverige,ECPAT Sverige,146
8040892957,Socialdemokraterna,Socialdemokraterna,145
103296115466644,Skattenytta,Kommissionen för Skattenytta,145
84175912332,Drevvikenpartiet,Drevvikenpartiet,143
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,136
132143480932,Nackamoderaterna,Nackamoderaterna,136
105051279529106,Kulturhuset Stadsteatern,Kulturhuset Stadsteatern,131
1791189177563263,Sverigedemokraterna Södertälje,SD Södertälje/Nykvarn,127
653072158104424,Emma Wiesner,Emma Wiesner,121
132397073455387,Socialdemokraterna i Österåker,Kristian Krassman,118
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,116
108232155430828,Lawyer Jan,These ads ran without a disclaimer,114
328754490337,Vårdförbundet,Vårdförbundet,110
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,110
356032977210,Vi-skogen,Vi-skogen,106
