Page ID,Page name,Disclaimer,Amount spent (EUR)
133044800622,Greenpeace España,Greenpeace España,199
78151799929,Amnistía Internacional España,Amnistía Internacional España,188
94118672764,ACNUR Comite español,ACNUR Comite español,106
57845333112,Save the Children España,Save the Children España,≤100
418020808228650,Ministerio de Hacienda y Función Pública,Ministerio de Hacienda y Función Pública,≤100
815597255122198,Osoigo,Osoigo,≤100
306840072990831,Socios Cruz Roja,Socios Cruz Roja,≤100
256196396278,UNICEF España,UNICEF Comité Español,≤100
251020021637315,Iberdrola,Iberdrola,≤100
366619768708,Plan International España,Plan International España,≤100
1090745367686140,SotySolar,Sotysolar,≤100
104643967668221,endesa,Endesa,≤100
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,≤100
105643927901620,MissCar,MissCar,≤100
164700433551414,Banco Santander España,These ads ran without a disclaimer,≤100
101812872336696,Alivia,Fundación Alivia España,≤100
20108693880,Oxfam Intermón,Oxfam Intermón,≤100
57973661707,WWF España,WWF España,≤100
361299170548986,El Puerto Actualidad,Andres Salvador Centelles Cruz,≤100
169915749735403,CEAR,CEAR,≤100
131231529742,Fundación Anesvad,Fundación Anesvad,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
95878687102,Fundación Vicente Ferrer,Fundación Vicente Ferrer,≤100
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,≤100
100170683375588,Diputación de Cádiz,Diputación de Cádiz,≤100
116189118344,Fundación Igualdad Animal,Fundación Igualdad Animal,≤100
105901480793722,TotalEnergies,TOTALENERGIES MARKETING ESPAÑA SAU,≤100
111892984250,Fundación World Vision España,Fundación World Vision International,≤100
178362315106,European Parliament,European Parliament,≤100
360826857301317,Casal dels Infants,Casal dels Infants,≤100
175357075823543,CRIS contra el Cancer,FUNDACIÓN CRIS DE INVESTIGACIÓN PARA VENCER EL CÁNCER,≤100
119558145353441,Marifran Carazo Villalonga,Marifran Carazo Villalonga,≤100
236876836948095,Podemos-IU Granada,Unidas Podemos Granada,≤100
2303932849928475,Centre del Carme Cultura Contemporània CCCC,Consorci Museus GVA,≤100
176592142419661,Holaluz,HolaLuz.com,≤100
244777995534742,Ayuda a la Iglesia Necesitada - ACN España,Ayuda a la Iglesia Necesitada,≤100
245741112112300,Ayuda En Acción,Ayuda En Acción,≤100
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,≤100
257276058543010,David Soto,Podemos Ahal Dugu,≤100
