Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,173
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
105653850798015,Marcelo Pedrazas,Erick Marcelo Pedrazas Lopez,≤100
109234018766722,Arkad-03,These ads ran without a disclaimer,≤100
153763928331325,IPSIS,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
