Page ID,Page name,Disclaimer,Amount spent (USD)
7860876103,Joe Biden,BIDEN VICTORY FUND,228
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",≤100
570092813023833,Matt Walsh,The Daily Wire,≤100
100905842810613,US Final Expense Authority,Final Expense Authority LLC,≤100
809836039361670,Congressman Kelly Armstrong,Office of Congressman Kelly Armstrong,≤100
851220855030432,J.P. Morgan,"JPMORGAN CHASE BANK, NA",≤100
385473284886474,Hillsdale College,Hillsdale College,≤100
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,≤100
2353537341582545,Proud Patriots,Proud Patriots,≤100
24413227922,Kamala Harris,BIDEN VICTORY FUND,≤100
431891506856669,Dove,Unilever,≤100
109320440856128,Stand Up to Jewish Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,≤100
153080620724,Donald J. Trump,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,≤100
1435071773455316,Daily Wire,The Daily Wire,≤100
107483817554072,WorkMoney,WorkMoney,≤100
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,≤100
100466376050855,Real America Home,Real America Home,≤100
44659430888,Responsibility.org,FOUNDATION FOR ADVANCING ALCOHOL RESPONSIBILITY,≤100
92925746942,Judicial Watch,Judicial Watch,≤100
127225910653607,PragerU,PragerU,≤100
18982436812,ACLU,American Civil Liberties Union,≤100
100168566232753,IRS Helper,Leads Team LLC,≤100
602074469965571,Plan C,NATIONAL WOMENS HEALTH NETWORK,≤100
203805062990264,Ben Shapiro,The Daily Wire,≤100
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,≤100
309308412520731,Sandy Hook Promise,Sandy Hook Promise,≤100
110214011784161,Global America Center,Global America Center,≤100
140357056032320,NEA Today,National Education Association,≤100
2053678114723700,President Trump's Patriot Army,I Love My Freedom,≤100
40217893542,AIPAC,AIPAC,≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
103715861368344,McCormick & Company,MCCORMICK & COMPANY INC,≤100
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
104394262049761,Jeremy's Razors,The Daily Wire,≤100
6514736316,Walden University,Walden University,≤100
8492293163,Environmental Defense Fund,Environmental Defense Fund,≤100
