Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,93795
175406365841914,Arnoldo Wiens,Global Agencia,88902
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,46293
110447625137045,Pilar Callizo,PautaPY,40533
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,28860
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,25758
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,24551
309537729651941,JuanMa Brunetti,Global Agencia,21503
286989224667281,Marito Abdo,Marca Py,18780
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,15872
386081914814521,Martin Burt,Martin 2023,14430
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,14430
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,14380
106636844752991,Aníbal Bogado,Anibal Ramon Bogado López,14370
725834240910220,Noticiero Paraguay,Noticiero Paraguay,14161
532716330164048,Sole Núñez,Soledad Núñez,12192
102266292553995,Sucia Política,Diego Ricardo Ramírez,11664
109186175052605,Nito Chávez Diputado 2023,María Nelly Chavez Brizuela,11519
199949073442305,Lilian Samaniego,Adventura,10897
1151984808290856,Hugo Portillo,Hugo Portillo,10731
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,8041
100112696093161,Fátima Otazú Cardozo Concejal Departamental Guairá,Fatima Gladys Otazu Cardozo,8020
325540631525675,En La Tecla,En la Tecla,7895
132554373464255,La Nación,Nación Media,7215
102193762632115,Patricia dos Santos,Patricia Dos Santos,6421
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,5982
106257452820864,Tito Saguier,Tito Saguier,5703
401584390395153,Joselo Pereira,Joselo Pereira,5627
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,5426
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,4992
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,4798
102467002671611,Jorge Heisecke,Jorge Heisecke,4498
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,3899
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,3642
110311005122985,Guillermo Sosa,Guillermo Sosa,3599
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,3261
106205982201348,Ernesto Concejal,Ernesto Daniel Mareco Martinez,3118
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,2815
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,2789
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,2785
838018169889993,Fernando Ojeda,Fernando Ojeda,2411
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,2285
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,2092
102961601810205,ARA FM,Zunilda Ramona Yrala Lopez,1917
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,1816
103553128421427,Antonio Solis Intendente,Jorge Antonio Solis Godoy,1692
171222730424081,Michel Flores Fernández,Michel Patricio Flores Fernandez,1684
105162875597097,Marcelo Bedoya Senador 2023,PLRA,1628
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,1593
220307198742892,Sebastian Cheba Remesowski,Victor Daniel Ibañez Miranda,1422
101536148721873,Edu Chamorro,Ruben Zorrilla Fernandez,1355
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,1290
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,1212
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,1150
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,1118
102316839215739,Hilda Ferras Candidato Político,Hilda Beatriz Arguello,1116
101875982054464,Tv Campo Py,Edgar Julian Boveda Alcaraz,1108
279495618730067,MANUEL RADICE,Manuel Radice,1011
371997603532027,Haciendo Lío,Enciso Rojas Roberto Daniel,1000
625431804238219,Elecciones,Elecciones,991
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,953
105796025619350,Tati Giménez Diputado 2023,Patria Querida,828
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,768
107012315505583,Silvio Gabaglio Senador.,José Amarilla,755
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,753
359307964420456,Terere Cómplice,Meli Olavarrieta,614
773720583042911,La Verdad Digital Noticias,La Verdad Digital Noticias,603
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,524
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,517
102584164871830,Rosana Niven,Denis Federico Encina Sanabria,506
106270632061579,Edgar Alejandro Fernandez,Edgar Alejandro Fernandez Garcete,484
952791584824124,Cristhian Ayala - Concejal Departamental Lista 3 opción 7,Miguel Lupiciano Cardozo Contrera,393
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,393
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,390
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,376
103429818624929,Edu Garay,Eduardo Garay,325
108824810612735,Ing. Jorge Palazón,Jorge Palazon,224
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,205
111001751686236,Marilda Alderete,José Del Carmen Alvarez Valdez,194
120061519391875,César Paredes,César Paredes,156
218029751909916,Periodico Mentor,José Del Carmen Alvarez Valdez,130
517426394969535,Ricardo Canese,Ricardo Canese,127
110491594962344,Manuel González Concejal 2023,Ana Gisell Bogado Miranda,108
104010555837250,Buenojarapy,Juan Ramon Bueno Jara,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,≤100
109076095187370,Youthoppia,These ads ran without a disclaimer,≤100
461660720881072,José Rodríguez,Douglas Mateus Hendges,≤100
698974256785676,Bayer Cono Sur,These ads ran without a disclaimer,≤100
100566575581065,Ing. Ramón Montanía,Ramón Montania Fernandez,≤100
1856745507987901,Dr. Guillermo Rodriguez Duré,Guille Rodriguez,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
115692416547495,Jymmy Marconni Torales,Diego Arturo Aquino Montiel,≤100
