Page ID,Page name,Disclaimer,Amount spent (DKK)
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,2850
101875098313543,Andel,Andel,2406
65929129383,Røde Kors,Røde Kors,1178
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,879
12860228293,Politiken,Politiken,663
26458152911,SOS Børnebyerne,SOS Børnebyerne,626
116269191760882,DSB,DSB,568
122074554119,EU Social,EU Social,401
63691965101,UNICEF Danmark,UNICEF Danmark,396
20303574131,Nationalmuseet,Nationalmuseet,396
110321008383861,Red Barnets landsindsamling,Red Barnet,369
55365680705,Greenpeace Danmark,Greenpeace Danmark,358
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,354
671022293105597,Alex Vanopslagh,Alex Vanopslagh,277
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,260
105511328705392,HØRT,Børns Vilkår,259
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,255
59143726810,Psykiatrifonden,Psykiatrifonden,232
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,215
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,213
41459763029,Socialdemokratiet,Socialdemokratiet,206
320982581296484,TV 2 Play,TV 2 Danmark A/S,204
126543540781090,Ældre Sagen,Ældre Sagen,199
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,192
154415494575789,IDA,IDA,189
12787473132,Berlingske,Berlingske,185
133707013355759,Danner,Danner,167
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,161
304554445813,Videncentret Bolius,Videncentret Bolius,159
102514162425194,Frederik Vad,Frederik Vad,155
520449347983427,Dansk Folkeparti,Dansk Folkeparti,148
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,143
132344416862423,FOA,FOA,135
250994288337708,Sex og Samfund,Sex og Samfund,130
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,123
36664432940,Amnesty International Danmark,Amnesty International Danmark,121
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,110
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,110
369336273158091,Land of Hope,Land of Hope,105
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,104
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,101
867877683280051,Weekendavisen,Weekendavisen,≤100
