Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,≤100
103278761413963,Empowering SA,Empowering SA,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
581475018952196,Good,GOOD Political Party,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
740116816003959,Western Cape Government,Western Cape Government,≤100
107681864296588,Western Cape Gambling and Racing Board,Western Cape Gambling and Racing Board,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
102765088210163,Action SA,ActionSA,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
158714780827513,UNFPA,UNFPA,≤100
108765190876616,RE:TV,These ads ran without a disclaimer,≤100
