Page ID,Page name,Disclaimer,Amount spent (PYG)
103759862278474,Victor Miranda Py,Clicnovo,35450
102266292553995,Sucia Política,Diego Ricardo Ramírez,17711
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,12845
325540631525675,En La Tecla,En la Tecla,9899
1468570519872644,Santiago Peña,PRANA SA,7339
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,4588
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,3284
241512319274531,Sixto Pereira,Sixto Pereira,1823
517426394969535,Ricardo Canese,Ricardo Canese,1411
1510805942583059,Norma Zarate de Monges,Norma Zarate,949
1151984808290856,Hugo Portillo,Hugo Portillo,881
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,697
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,639
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,477
125249971414945,Hugo Meza,Hugo Joel Meza,386
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,340
110258800564741,Ing. Luis Riveros,Luis Riveros,323
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,297
1365651890238610,Soberanía Paraguay,Prensa_Py,288
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,231
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,231
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,213
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,195
107706177740738,Periodismo 29,Periodismo 29,162
170330755094107,Marcelo Ramirez,Marcelo Ramirez,160
725834240910220,Noticiero Paraguay,Noticiero Paraguay,104
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,≤100
181461032397199,Billy Vaesken,Billy Vaesken,≤100
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,≤100
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,≤100
109554841853881,Bernardo Barrios,Bernardo Barrios Samudio,≤100
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
202225953152762,Yomeanimo,These ads ran without a disclaimer,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,≤100
