Page ID,Page name,Disclaimer,Amount spent (BAM)
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
197596636939679,tacno.net,Tacno.net,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
109652028193268,Revizije info,Revizije info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
753740401664958,Omer Berbić - kandidat za gradonačelnika Tuzle,Omer Berbic,≤100
147315858633088,Istinomjer,Istinomjer,≤100
2430163100537312,Spin Info,Spin Media,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100
1547105272188915,Elvedin Sedić,Elvedin Sedić,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
230925323921716,Naš Bihac,Amir Kamy Kulenovic,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100
1175187435840080,SDP Bihać,SDP Bihać,≤100
628806173978483,CAT Bosna i Hercegovina,These ads ran without a disclaimer,≤100
104250978660291,ycmchallenge,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
497073450426490,BH novinari,These ads ran without a disclaimer,≤100
735128353212519,Futsal Dinamo,These ads ran without a disclaimer,≤100
643292402782168,PDP Banja Luka - ПДП Бања Лука,These ads ran without a disclaimer,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
110279758515616,3addedminutes,These ads ran without a disclaimer,≤100
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,≤100
