Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,13676
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,1434
188866358684457,Fuchs2,Fuchs2,887
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,604
178362315106,European Parliament,European Parliament,564
52479821102,Týdeník Respekt,Týdeník Respekt,542
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,527
137778619615350,Voyo.cz,TV Nova s. r. o.,510
397919187215,Evropská komise v ČR,Evropská komise v ČR,506
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,435
55408246161,Amnesty International ČR,Amnesty International ČR,377
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,339
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,292
117823623864,Transparency International ČR,Transparency International ČR,216
424114981002397,Český rozhlas Plus,Český rozhlas,213
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,207
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,204
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,184
1469427909957890,Reportér magazín,Reportér magazín,169
280617905401953,Alexandra Udženija,Občanská demokratická strana,161
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,154
730141167045202,Brumlovka,Passerinvest Group,154
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,148
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,144
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,143
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",142
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,141
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",127
711658465662315,XTV,XTV,119
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,115
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,104
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,103
223117541065037,Karel Janeček,Karel Janeček,103
102826978386822,Donart Film,"DONART PRODUCTION, s.r.o.",≤100
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,≤100
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,≤100
113743658978459,Meltingpot,Meltingpot,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
106992888652488,Jan Liška - radní MČ Praha 14,Jan Liška,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,≤100
287665901740773,Piráti Praha 7,Česká pirátská strana,≤100
