Page ID,Page name,Disclaimer,Amount spent (PLN)
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,863
107280785612581,Krakowskie Centrum Edukacji Klimatycznej,Krakowskie Centrum Edukacji Klimatycznej,162
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,137
1227194230675141,Pratia,Pratia SA,133
239574985661,Akademia Górniczo-Hutnicza w Krakowie,Akademia Górniczo-Hutnicza w Krakowie,110
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,103
1529908490607057,European Cybersecurity Forum - Cybersec,Stowarzyszenie Instytut Kościuszki,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
107750507339408,Bart Staszewski,Fundacja Basta,≤100
107898832590939,European Commission,European Commission,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
178362315106,European Parliament,European Parliament,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
102811109411234,Do:łącz,Dołącz,≤100
1683534065241470,OKO.press,OKO.press,≤100
1221619051205439,Tomasz Daros - Radny Miasta Krakowa,Tomasz Daros - Radny Miasta Krakowa,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
618179678235315,wschód,wschód,≤100
448526941964220,Urszula Augustyn Posłanka na Sejm RP,Biuro Poselskie Posłanki Urszuli Augustyn,≤100
123910440019,Renew Europe,These ads ran without a disclaimer,≤100
276474826293767,Olivia Garden,Olivia Garden,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
1971966879776579,Konfederacja,Konfederacja Wolność i Niepodległość,≤100
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,≤100
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
1589289514631651,Mariański Group Kancelaria Prawno-Podatkowa,Mariański Group Kancelaria Prawno-Podatkowa Sp.K.,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
391098174296294,Super Express,se.pl,≤100
103990388186706,LGBT+ Diamonds Awards,Propsy Pr,≤100
104100168079742,Klub Konfederacji - Bochnia,Klub Konfederacji - Bochnia,≤100
930523510360271,Dominik Jaśkowiec Radny Krakowa,Dominik Jaśkowiec Radny Krakowa,≤100
50063176484,TVN24,TVN,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
