Page ID,Page name,Disclaimer,Amount spent (CZK)
122074554119,EU Social,EU Social,702
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,553
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",542
120343698070515,Liberální institut,Liberální institut,431
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,410
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",390
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,361
118719801252410,Národní plán obnovy,Národní plán obnovy,349
120461304659141,O2 CZ,O2 Czech republic,184
178362315106,European Parliament,European Parliament,143
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,110
1075381212481051,Nikal - Cestovní kancelář,These ads ran without a disclaimer,≤100
103059308644099,Replastuj.cz,Replastuj.cz,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
714501091991345,K studio - prodlužování řas,These ads ran without a disclaimer,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
106008800769282,KHNP,Bistro Social s.r.o.,≤100
384187235387895,Alena Schillerová,ANO,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
146599018696771,NATO,NATO,≤100
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,≤100
115106741622257,Roman Ďurčo,Roman Ďurčo,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
100474876486821,Baltic Development Fund,These ads ran without a disclaimer,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
111041662264882,Sociální demokracie,ČSSD,≤100
424700165133,Diakonie ČCE,Diakonie ČCE,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
139768309509688,Liberecký kraj,Liberecký kraj,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
103567498863549,Ecoista,Ecoista,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková STAN,≤100
532219183564760,Stanislav Polčák,Stanislav Polčák,≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
214827221987263,Andrej Babiš,Andrej Babiš,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
711658465662315,XTV,XTV,≤100
378827025796132,Peak.cz,Peak.cz,≤100
