Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,3878
103644672731725,Amb. Nancy Karigithu,Arkinst Limited,243
1400771023469241,Anne Waiguru,Anne Waiguru,239
102324481269298,Hon. Zamzam Mohammed,These ads ran without a disclaimer,213
1517088885216557,AIG,These ads ran without a disclaimer,139
108600575420958,goodnewsnationofficial,These ads ran without a disclaimer,133
194141207389467,Booker Ngesa Omole,Communist Party of Kenya,113
113405997247255,Dr.Karuna,These ads ran without a disclaimer,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
107689448906978,Alan Masakhalia - MP Dagoretti North Constituency 2027,These ads ran without a disclaimer,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
106842858489193,Cooking Center - Restaurant Game,These ads ran without a disclaimer,≤100
104747365986254,Ngugi Ndegwa,These ads ran without a disclaimer,≤100
102204844701925,الشرق للأخبار - سوريا,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
144460788957278,IFT - Institute of Food Technologists,These ads ran without a disclaimer,≤100
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100
111820328420358,LiveNews,These ads ran without a disclaimer,≤100
