Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),≤100
7715002593,UNICEF UK,Unicef UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
6233536938,War Child UK,War Child UK,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
408582579294175,UK government,UK Government,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
103359739162746,The News Agents,The News Agents,≤100
311627208673,WWF UK,WWF UK,≤100
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
492424070966565,Jaguar TCS Racing,These ads ran without a disclaimer,≤100
97116898596,Sightsavers,Sightsavers,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),≤100
10114144851,NSPCC,NSPCC,≤100
8555757947,Tearfund,Tearfund,≤100
490007667679401,Hugh James,Hugh James,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
514212165305248,Leigh Day,Leigh Day,≤100
26698813123,British Red Cross,British Red Cross,≤100
18044497940,Plan International UK,Plan International UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
200006375787,38 Degrees,38 Degrees,≤100
100854403381908,Pay Justice,Pay Justice,≤100
355991264476077,EE,EE,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
201125756607898,Love Food Hate Waste - Community,Love Food Hate Waste,≤100
353224381469808,ifaw,IFAW,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100
238394282845251,The Big Issue,The Big Issue,≤100
177855115588808,The Week UK,The Week UK,≤100
13655260370,Penguin Books,Penguin Books,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
163277273712719,Oxford Plastics,Oxford Plastics,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
123300991051802,ActionAid,ActionAid International,≤100
230341007059948,method uk,These ads ran without a disclaimer,≤100
241312696375349,National Education Union,National Education Union,≤100
103525949167592,mohamedmuraj,These ads ran without a disclaimer,≤100
2352224541726783,Cancard,Cancard,≤100
97708339756,Action for Children,Action for Children,≤100
138007436233900,Public Health Agency,Public Health Agency,≤100
111345926993427,Jessica Slack Studio,These ads ran without a disclaimer,≤100
7043497714,Christian Aid,Christian Aid,≤100
125055554176404,Indesit,Indesit,≤100
158077247591710,Refuge,Refuge,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
290498754454402,European Movement UK,European Movement UK,≤100
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100
894468147566443,Festival of the Girl,These ads ran without a disclaimer,≤100
103051668853149,The Elevator By Duo,These ads ran without a disclaimer,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
169042736456594,All Out,All Out,≤100
101255718164248,350 UK,350.org,≤100
99351789122,Wellbeing of Women,Wellbeing of Women,≤100
105932165739421,London Digital Jobs & Skills Hub,Generation,≤100
105057779144316,Balance Power,Balance Power,≤100
601388547012748,Ecologi,Ecologi,≤100
