Page ID,Page name,Disclaimer,Amount spent (COP)
105848177845789,All Out en español,All Out Action Fund,2863
1147318942107929,Todos Somos Una,DEBRAIN LLC,2593
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,2474
1119413181474050,El Avispero Mov,Movilizatorio,1189
109023772053741,Movil Consultores Academy,Movil Consultores Academy,1027
184284351706738,Lotería de Bogotá,Lotería de Bogotá,748
102143071616787,Goberna Colombia,Goberna,645
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,587
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,570
148349507804,El Tiempo,Casa Editorial El Tiempo,507
216098139330585,Marketing Digital Político & Electoral,Marketing Digital Político,383
455380911302186,ESU - Empresa para la Seguridad y Soluciones Urbanas,Esteban De Los Ríos,354
101990668625188,Sandra Jaimes Cruz,Sandra Jaimes,232
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,230
170276379775886,Instituto de Ciencia Política Hernán Echavarría Olózaga,Instituto de Ciencia Política Hernán Echavarría Olózaga (ICP),184
105838268602868,María Doris Camacho,María Doris Camacho,175
105598124675352,General Juvenal Díaz,General Juvenal Díaz,118
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,110
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,101
103596816009903,Voy con Leo,Voy con Leo,≤100
229025100447408,Carlos Alberto López,Carlos Alberto López,≤100
103461608916621,Claudia Carrasquilla,Claudia Carrasquilla,≤100
1115184931884092,Albert Corredor,Albert Corredor,≤100
104969865721375,Profes.movimientociudadano,John Bazurto,≤100
100132752831088,Natalia Lopez Fuentes,Natalia Lopez Fuentes,≤100
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,≤100
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,≤100
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,≤100
1561180414017967,Juan Manuel Cortés,Juan Cortés,≤100
105589235648992,Idolos,Digital Force,≤100
175346789490397,Peyi Paternina,Peyi Paternina,≤100
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
116801706827652,Mauricio Calderon,Mauricio Calderon,≤100
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,≤100
228376881369888,Fredy Sanchez K,Fredy Sanchez K,≤100
102323022708285,Juan David Carvajal Rengifo,Juan David Carvajal Rengifo,≤100
105068200842316,Edilberto Molina,Tuto Gonzalez,≤100
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,≤100
331723989837,Mapi Velasco,Mapi Velasco,≤100
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,≤100
155933364485285,Revista El Congreso Siglo XXI,Revista El Congreso Siglo XXI,≤100
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,≤100
1648417351861251,Cristian Mestra,Cristian Mestra,≤100
1519510178128827,Carlos Andrés Hernández Zuluaga,Carlos Andrés Hernández Zuluaga,≤100
626538870727500,Felipe Urrea,Diego Felipe Urrea Vanegas,≤100
100311354704046,Vladimir Olaya,Edinson Vladimir Olaya Mancipe,≤100
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,≤100
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,≤100
102565081094412,Orlando Ariza Por Vélez,Orlando Ariza Por Vélez,≤100
2369166386675873,Mauricio Presente,Mauricio Rendón,≤100
378127682385944,Julián Peinado Ramírez,Julián Peinado,≤100
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,≤100
100745279605352,nuevasideas.co,Nelson Alexis  Ballesteros,≤100
2409742292497578,Miguel Gomez,Miguel Angel Gomez Parra,≤100
915743661945208,Alejandro Eder,Alejandro Eder,≤100
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,≤100
1513364822297857,German Casagua B,German Casagua B,≤100
682038131955732,Elizabeth Molina Campo,Julian Felipe Reina Parrado,≤100
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,≤100
100650421883650,Lucila,Lucila Caicedo Bernal,≤100
109055928797982,Lina De Armas,Jean Carlos Garcia Santander,≤100
102249245462577,Secretaría de Hacienda de Manizales,Eikon Digital S.A.S.,≤100
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,≤100
152357555295342,Wilker Bautista,Wilker Bautista,≤100
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,≤100
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,≤100
100455272110202,Rodo Esquivia,Rodolfo Rafael Esquivia Caballero,≤100
100658372949361,Carlos Pacho Perea,Carlos Alberto Perea Cardona,≤100
122226337484423,Energía Inti,These ads ran without a disclaimer,≤100
109926928389181,Gabriel Nunes,These ads ran without a disclaimer,≤100
251292808253299,Canadian College,Canadian College,≤100
106962558985029,Naty Suarez,These ads ran without a disclaimer,≤100
