Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,15152
1428873024044736,المدن - almodon,المدن - almodon‎,12121
106197498149118,لبنان الكبير,Grand Lebanon,10909
1438703606372190,Elham Said Freiha,Elham Freiha,6061
102023711572671,أساس ميديا -  Asas Media,asasmedia,4636
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,4545
121129357949826,Saida Online,Saida Online,4545
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,4227
101985661610385,Annahar Al Arabi,Annahar Al Arabi,3030
1744356319118477,هنا لبنان,هنا لبنان,2667
110470091436602,Ici Beyrouth,Ici beyrouth,2485
107698404702208,Alkalima,Alkalima Onlime,1712
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1515
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,712
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
105319651353770,Jusur,Jusur Arabia,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
101916699499203,وقف الأمة لدعم متضرري الزلزال,These ads ran without a disclaimer,≤100
164472683608068,Act for the Disappeared,ACT for the Disappeared,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
2082052578716332,محمد شفيق حمود,Arab Window,≤100
101143101978399,SAT-7 خبز الحياة,These ads ran without a disclaimer,≤100
