Page ID,Page name,Disclaimer,Amount spent (DKK)
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,3304
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,2244
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,2016
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1942
125934997444897,SuperBrugsen,Coop,1667
26458152911,SOS Børnebyerne,SOS Børnebyerne,1536
1427831394175028,Mælken.dk,Mælken.dk,1489
399210657232918,PlanBørnefonden,PlanBørnefonden,1328
173328802715590,Region Midtjylland,Region Midtjylland,1223
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,1198
59143726810,Psykiatrifonden,Psykiatrifonden,1138
72672361910,Børns Vilkår,Børns Vilkår,1024
100155351806014,Æra,Ræson,787
65929129383,Røde Kors,Røde Kors,776
122577072476986,Amalo,Amalo,735
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),733
100223332269206,Favrskov LIV,FavrskovLIV,581
67571270393,Red Barnet,Red Barnet,576
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,526
105511328705392,HØRT,Børns Vilkår,518
1688214178159008,BARONS,BARONS,513
110968767844640,Norddjurs LIV,NorddjursLIV,496
103778941848389,Skanderborg LIV,SkanderborgLIV,495
109777417966097,Syddjurs LIV,SyddjursLIV,486
748887235210811,Obton Forvaltning A/S,Obton A/S,470
114195323371432,Handicap og job,Styrelsen for Arbejdsmarked og Rekruttering,440
102044728749312,Viby-Stavtrup LIV,Viby-StavtrupLIV,404
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,402
110611267881344,Risskov LIV,RisskovLIV,395
250994288337708,Sex og Samfund,Sex og Samfund,376
12787473132,Berlingske,Berlingske,374
167891603415958,Lederne,Lederne,348
55365680705,Greenpeace Danmark,Greenpeace Danmark,348
109172021360555,Skåde-Højbjerg-Holme,Skåde-højbjerg-Holme,335
867877683280051,Weekendavisen,Weekendavisen,314
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,304
181862702157220,GRO SELV,GRO SELV,303
107976064975368,Drivkraft Danmark,Drivkraft Danmark,300
112564201018569,Tranbjerg-Mårslet LIV,Tranbjerg-MårsletLIV,296
394222523017,stiften.dk,Århus Stiftstidende,292
367555698666,Amtsavisen.dk,Randers Amtsavis,251
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,249
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,249
433788933422274,Avisen Danmark,Avisen Danmark,249
1704424023182897,Politiken Historie,Politiken Historie,234
121570596369,CARE Danmark,CARE i Danmark,233
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,217
304554445813,Videncentret Bolius,Videncentret Bolius,213
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,200
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,193
45133261327,Horsens Folkeblad,Horsens Folkeblad,174
