Page ID,Page name,Disclaimer,Amount spent (LBP)
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,10606
68793499001,UNICEF,UNICEF with Facebook Ad Credits,9364
1428873024044736,المدن - almodon,المدن - almodon‎,9091
1438703606372190,Elham Said Freiha,Elham Freiha,7576
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,7243
106197498149118,لبنان الكبير,Grand Lebanon,6621
102023711572671,أساس ميديا -  Asas Media,asasmedia,6212
101241044906111,هنا لبنان,هنا لبنان,6061
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,3030
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
107698404702208,Alkalima,Alkalima Onlime,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,1515
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1515
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,333
108728968627122,Beirut 24 Podcast,Beirut 24 Podcast,183
128417954019381,Al-Moltaka,Melhem Boustany,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
156974001514471,Liberated T ت متحررة,These ads ran without a disclaimer,≤100
103064288692603,Le Courrier Du Cedre,Marwan Rashid,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
