Page ID,Page name,Disclaimer,Amount spent (NOK)
234659001772,Arbeiderpartiet,Arbeiderpartiet,227
135843375926,UNICEF Norge,UNICEF Norge,184
371106536283235,DAG OG TID,Dag og Tid AS,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
258714427616165,Trøndelag FrP,Trøndelag FrP,≤100
10953652930,Høyre,Høyre,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
1552232395049690,Snåsa SV,Snåsa SV,≤100
176370189723,SOR,Stiftelsen SOR,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
119787264706852,Trondheim FrP,Trondheim FrP,≤100
113384899919,Noregs Mållag,Noregs Mållag,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
111036919049229,Offshore Norge,Offshore Norge,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
149452772322646,Snusinfo.no,Swedich Match Norge,≤100
20468812735,LO,LO,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,≤100
1878112455548367,Utøya - Et sted som engasjerer,Utøya AS,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
109481755758840,Trondheim SV,Trøndelag SV,≤100
196060713751352,LO Trøndelag,LO,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
329095637110085,FRANTZ AS,Frantz as,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
1629110813846272,Lånke Arbeiderlag,Bjørnar Strøm Larsen,≤100
162779380400712,Nansen Fredssenter,Nansen Fredssenter,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
113006005045036,Attack konferansen,Attack konferansen,≤100
270746343377367,FLR,Fagforening for Luftfart og Reiseliv,≤100
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,≤100
117726821605303,PBL,Aurora Dyrnes,≤100
645370232524026,Erling Moe,Trondheim Venstre,≤100
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
1583324988565868,Stortinget,Stortinget,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
128566103830426,Civita,Civita AS,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
112631767587663,Meninger24,Meninger24,≤100
544509242351729,Felleslista Færder Rødt/SV,Felleslista Færder Rødt/SV,≤100
276498275894579,Midt-Telemark MDG,Midt-Telemark MDG,≤100
91007335905,Aurskog-Høland Arbeiderparti,Steinar Ottesen,≤100
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
504462853625184,Aure Høyre,Aure Høyre,≤100
100785376351945,Olesyamykiyevych3,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
1665525507034508,Compensair,These ads ran without a disclaimer,≤100
568833203183162,The Conference,These ads ran without a disclaimer,≤100
