Page ID,Page name,Disclaimer,Amount spent (CAD)
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,574
31912359596,University of Saskatchewan,University of Saskatchewan,320
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,268
247550302115830,Elections Saskatchewan,Elections Saskatchewan,128
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,128
104640695560385,Saskatchewan United Party,Saskatchewan United Party,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
176256900912,Saskatchewan Party,The Saskatchewan Party,≤100
9226212436,SaskPower,SaskPower,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
540595249684447,Vote Jared Clarke,the Financial Agent for Jared Clarke,≤100
367773226675582,The Home Depot,The Home Depot,≤100
513913392293367,Saskatchewan Pulse Growers,Saskatchewan Pulse Growers,≤100
202220023130891,Bell Canada,Bell Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
113788578398790,Energy United,Energy United,≤100
113444472016147,Saskatchewan Science Centre,Saskatchewan Science Centre,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
405377872902754,Canada Action,Canada Action,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
105641095884412,Kaitlyn Stadnyk for Lumsden-Morse,The Financial Agent for Kaitlyn Stadnyk,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
103947395932025,mstrishaaa,mstrishaaa,≤100
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
1968451243484787,Brad Redekopp MP,Brad Redekopp MP,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
107741980784988,Canadian Health Food Association,Canadian Health Food Association,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
106611099179163,"ELECT Olasehinde Adebayo: MLA Coronation Park, Saskatchewan, Canada",Prime Heritage Services,≤100
108523411449257,The Flatlander,Indiegraf Media,≤100
109127385598965,CAN-News,These ads ran without a disclaimer,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
165588913534151,Handyman Connection Saskatoon,These ads ran without a disclaimer,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
406984886039798,Saskatchewan Foster Families Association,Saskatchewan Foster Families Association,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
35715544220,Stand.earth,Stand.earth,≤100
903577146395715,Toronto Centre,Toronto Centre,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
102862259754198,MS.ThingsIsee,MS.ThingsIsee,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
168617319831578,Nature Canada,Nature Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
169042736456594,All Out,ConnectAd,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
1671097993122619,Children Believe,Children Believe,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
111231197686977,The Breach,The Breach,≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
148506965209288,Operation Eyesight Universal,Operation Eyesight,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
122085817803226,Windspeaker,Windspeaker,≤100
985797494956599,The News Forum,The News Forum,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
294859335392,University of New Brunswick,University of New Brunswick,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
216762411676381,Saskatchewan Arts Alliance,Saskatchewan Arts Alliance,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
232442346800828,Return to Reason,Return to Reason,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
599601796904723,Humane Society International/Canada,Humane Society International/Canada,≤100
153447518036926,Kiehl's,These ads ran without a disclaimer,≤100
101521614692017,Ditch Plastic Packaging,Hartmann North America,≤100
149725101896137,Stepping Stones Crisis Society,Stepping Stones Crisis Society,≤100
842010632481715,National Observer,National Observer,≤100
104321259649840,CATIE,CATIE,≤100
105764658152064,Larry Brock,Larry Brock,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
106294152425952,Central News,These ads ran without a disclaimer,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
105554979259003,Canadian News,These ads ran without a disclaimer,≤100
96421518008,Forum for Young Canadians / Forum pour jeunes canadiens,Forum for Young Canadians / Forum pour jeunes canadiens,≤100
118424664526518,The Tax Recovery Pros,The Tax Recovery Pros,≤100
11974905918,World Accord,World Accord,≤100
134455149912301,Seva Canada,Seva Canada,≤100
121658954562795,Mark Gerretsen,Mark Gerretsen,≤100
250592478295316,C2C Journal,C2C Journal,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
