Page ID,Page name,Disclaimer,Amount spent (KES)
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,215
101497111980559,Morara Kebaso,Morara Kebaso,147
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
100885769269937,Hon. Brenda Kraido Majune,Hon. Brenda Kraido Majune,≤100
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
164432246934163,Chopard,These ads ran without a disclaimer,≤100
332743056792820,Haniel Travel Solutions (Pty) Ltd,These ads ran without a disclaimer,≤100
102270139151158,Social market economy,These ads ran without a disclaimer,≤100
115906676910192,Dj Louderhouse,These ads ran without a disclaimer,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
