Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,162
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
102667249419191,GenChange,Arijana Trle,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
147315858633088,Istinomjer,Istinomjer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
628806173978483,CAT Bosna i Hercegovina,CAT Bosna i Hercegovina,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
109652028193268,Revizije info,Revizije info,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
101653285444113,SK텔레콤 뉴스룸,These ads ran without a disclaimer,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
1588013511420367,Almir Babajić,Almir Babajić,≤100
105066375012197,Kenan Magoda,These ads ran without a disclaimer,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
119698898115100,Vedad Deljković info,Vedad Deljković,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
110037209020562,Wanderlust Travel Magazine,These ads ran without a disclaimer,≤100
108801227559988,Tarik Halilović,These ads ran without a disclaimer,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100
