Page ID,Page name,Disclaimer,Amount spent (MXN)
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,4645
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,3601
837607596288104,Eliseo Fernández Montufar,Community Manager,3291
923633637651202,Morena Sí,Morena Sí,1541
108801305563598,Noticias 4T,Noticias Cuatro T,1337
101267031439463,Voz de las Empresas,Consejo de la Comunicación,1185
1520610478183053,Badabun,Badabun,1170
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,974
362430908370,Aeromexico,Aeromexico,806
56713285274,Greenpeace México,Greenpeace México,778
105102889311748,Nación Guinda,Nación Guinda,699
111290081772772,Frontera de México,Frontera de México,680
120475107640369,La Realidad de hoy,La Realidad de hoy,659
119813324392503,Latitud Cero,Latitud Cero,571
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,548
116013104730058,México en el Mundo.,México en el Mundo.,545
225805635710,Eduardo Verastegui,Eduardo Verastegui,470
108843925113701,Veracruz Ahora,Veracruz Ahora,445
108819392526809,Partido Acción Nacional,Partido Acción Nacional,437
156639921819,Gii360,Gii360,401
254852601222832,Cemex México,CEMEX México,379
109634395756375,Save the Children México,Save the Children México,378
121748530893763,El informativo de la transformación,El informativo de la Transformación,374
117808668000040,La Gaceta México,La Gaceta México,373
101696231925216,Olmeca Multimedios Mx,Olmeca Multimedios,292
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,280
147302319358459,Nahúm Álvarez Pellico,Nahúm Álvarez Pellico,256
300882842026,Doritos,These ads ran without a disclaimer,256
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",255
102107279495045,Las netas,LASNETAS.ORG,251
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,247
113204251796086,Visión México Noticias,Visión México Noticias,243
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,242
493453457351145,Coparmex Nacional,Coparmex Nacional,223
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,216
1986962148012473,100 por Marcelo,100 por Marcelo,211
1452189031676518,Hyundai México,HYUNDAI MEXICO,209
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,197
114933404815809,Hoy Veracruz,Hoy Veracruz,184
100419715092219,EnBreve,SM3 Comunicación,156
48966795116,Amnistía Internacional México,Amnistía Internacional México,155
112712611430057,The Trevor Project México,These ads ran without a disclaimer,154
111354078205125,El Lechero,El Lechero,154
103330742206848,Hamlet Almaguer,Hamlet Almaguer,152
108691922194941,Convocatorias 2023B,Convocatorias 2023,145
122404620204,Oxfam México,OXFAM MEXICO AC,129
103868416083966,Cómo Vamos,Como Vamos,128
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,123
574111312714474,Javier Lamarque,Javier Lamarque,107
133478060111915,Cemex Impacto Social,CEMEX México,103
1885982394996905,Nacho Luna,These ads ran without a disclaimer,≤100
400826360641681,Global Noticias,Tresa Publicidad,≤100
106561108872773,Bonafont En Tu Casa,These ads ran without a disclaimer,≤100
235606900176440,Macronews,Macronews,≤100
231602417391989,Janecarlo Lozano,Janecarlo Lozano,≤100
109030278835032,Venta Directa,Venta Directa,≤100
103146715098739,Jaime Acevedo,INGENIO,≤100
107738917712607,ALA,@alertalibertadaccion,≤100
264419680306008,Consejo de la Comunicación,Consejo de la Comunicación,≤100
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
503029186533760,Osoigo México,Osoigo México,≤100
119588441128670,Ferdando Lanota,Efecto Regio,≤100
138858946125756,MexVax.com,These ads ran without a disclaimer,≤100
1527311874184683,Ismael Cabeza de Vaca,Ismael Cabeza de Vaca,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
924215500923867,Lucy Meza,Lucy Meza,≤100
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,≤100
112627505161171,Paty Tere,Tu Vecino Informa,≤100
127742656898945,Miguel Ángel Guerra Gutierrez,Miguel Ángel Guerra Gutierrez,≤100
100242005506001,Medestetic México,Medestetic México,≤100
710439142491735,Aldo Ruiz,Tintorama Digital,≤100
101926629593415,Puebla con Nacho Mier,Puebla con Nacho Mier,≤100
