Page ID,Page name,Disclaimer,Amount spent (INR)
111527528465749,Rao Prem Singh,Rao Prem Singh,21124
107567748879463,Surendra Saraf,Surendra Saraf,7701
404746486258732,Project Nanhi Kali,Project Nanhi Kali,7146
108080828884036,Gehlot Phir Se,DesignBoxed,6617
479998865355592,Aditya Birla Group,Aditya Birla Group,4529
103881895973088,Team Hansraj Baheti and Kapil Gupta,Aditya Nandkishore Mundra,3031
365136584238569,Shiv Deswal,Shiv Deswal,2998
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,2744
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),2563
100473756790047,Dungar Ram Gedar,Dungar Ram Gedar,2490
107395897271506,Kutumb,Swatantra Verma,2237
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2097
247643145268753,Aashirvaad,These ads ran without a disclaimer,1776
100647446235574,Bhajpa Ki Bigdi Tigdi,Bhajpa Ki Bigdi Tigdi,1729
242854309081857,Hanuman Beniwal,Hanuman Beniwal,1582
102617005585949,Ashok Jayaram,Vijay S,1545
805526169610318,Shubhashray Housing India,shubhashray housing india,1535
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,1484
1436053929837684,Dr. Mahendra Singh Shekhawat,Dr. Mahendra Singh Shekhawat,1342
108874798774990,Hanuman Ki Sena - हनुमान की सेना,Hanuman Ki Sena,1147
442710802417591,Baljeet Yadav,Baljeet Yadav,1108
114048804917784,Hanuman Ki Hunkar - हनुमान की हुंकार,Hanuman Ki Hunkar,1090
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,1021
102571638081024,Vipra sena,Pawan Kumar Sharma,1020
102547866112137,,Yash Bagh,864
102336812784306,Navonmesh Foundation,Ganesh Kumar,758
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,757
313837766031848,Kuldeep Dhankar,Rahul Singh,717
1651727365046605,Pukh Raj Parashar,Pukh Raj Parashar,709
999917373375145,VD Sharma,VD Sharma,704
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,693
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,677
175094246035083,Govind Singh Dotasra,Nikhil Bhatia,653
111250540374218,Rajendra Dhirajpura,Khem Chand Yadav,631
1874185392653723,Cabinet Minister Pramod Jain Bhaya,Rupali Sharma,623
165714096933078,Piyush Goyal,Piyush Goyal,609
108531050841926,Shanu Yadav,Shanu Yadav,573
2610079412396734,Amaresh Rai,Amaresh Kumar Rai,559
544920495569144,CP Joshi,CP Joshi,536
104516512296314,Kartikeya Sharma,Kartikeya Sharma,521
102250202270791,Karni Singh Ladnun,Karni Singh Rathore,517
101007589571025,Pandit Pradeep Gaur,Pawan Kumar Sharma,517
201297423396745,Rajendra Agarwal,Ishan Agarwal,505
264390293982577,Punaram Seervi BJP,Punaram Seervi BJP,493
252877681451678,WsCube Tech,These ads ran without a disclaimer,486
533230777181565,Dr. Sudhanshu,Sudhanshu  Sharma,480
174882969542186,Dr Shailesh Digamber Singh,ndimensions,476
101117438082149,Archana Meena,Archana Meena,461
429682080539661,Devender Singh Rathore,Abhay Singh Rao,454
109883681967997,Dr. Shrawan Barala,Rohit Kumar Meena,447
103782051383159,School of Politics,School of Politics,439
332289067550718,Lalit Ostwal,Rahul Rathi,420
101206052272845,Devi Singh Shekhawat,Lekhraj Kumawat,419
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,417
1348381828538417,Narender Yadav,Mukesh Kumar Yadav,411
956678634530093,Vinita Ahuja,Aakash Mehrotra,398
174283119250672,Save the Children India,Bal Raksha Bharat,390
106517211279292,Rajesh Katewa,Rajesh Katewa,389
1034642453257468,Team Pramod Bhaya,Sumit Khandelwal,374
100764935994274,Mukesh Sharma,Rupali Sharma,372
295405070641302,Balraj Kundu,Pankaj Sharma,364
106697569030382,Shankar Lal Sharma,TSM,358
107388481696819,Satish Gajraj,Sushil Saini,357
330760810293224,HelpAge India,HelpAge India,355
184278081698180,Ashok Gehlot,Ashok Gehlot,346
1041070232620031,Sesame Workshop - India,Sesame Workshop India,344
2156789771066526,Archi's Galaxy,Archis Galaxy,342
105999155405710,Pandit Avadh Sharma,Pawan Kumar Sharma,340
1088373891289696,Kamal yadav,Akash Singh,315
518698335171946,Pratap Singh Mehrawar,Pratap Singh Mehrawar,306
927522240625937,Pukhraj Suthar Rlp,Pukhraj Choudhary,301
1433075113609108,Rakhee Rathore,Mukesh Kumar Yadav,295
577856385582447,Raghu Sharma,Kanishk Bansal,289
2370311926329271,Dr. Surendra Singh Shekhawat,Tanuj Singh,286
357018581485499,Suresh Lawda - सुरेश लावड़ा,Anshu Garg,285
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,284
583249515216315,Kuljit Singh Randhawa,Kuljit Singh Randhawa,282
116188663565362,Kapil Dua,Subhasini Singh,281
516087358503724,Jitendra Singh Saitrau,Jitendra Singh Saitrau,276
246571835412965,Rupesh Sharma,Anshu Garg,271
186199704897466,RD Foundation,RD Foundation,270
200656053749674,Harkesh meena,Ravindra,266
107660828589805,Dr K.R. Daukiya,Vikas Acharya,264
323533675176475,Jitendra Vaidya,Aarti Seth,262
827495487267419,Amin Pathan,Amin Pathan,260
106743895658048,राजस्थान मांगे हनुमान,Rajasthan Mange Hanuman,251
1696518780601167,Mahendra Chandwa,Mahendra Chandwa,250
1172144176256789,Narendra Singh Dhakad,Narendra Singh Dhakad,250
1214444882049048,Vikram Saini,Vikram Saini,249
