Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
728518604216173,HELT MED,Stiftelsen HELT MED,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
20468812735,LO,LO,≤100
198748346812235,Drammen Venstre,Drammen Venstre,≤100
159084565236,Transit magasin,Transit Media AS,≤100
