Page ID,Page name,Disclaimer,Amount spent (ZAR)
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,544
195909420099,Solidariteit,Solidariteit,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
102765088210163,Action SA,ActionSA,≤100
136956534616,Times LIVE,TimesLIVE,≤100
379138726819,ACDP,ACDP,≤100
478479492268974,Sunday Times ZA,Arena Africa,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
2145594122138312,Action Society,Action Society,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
111455384155,Partners in Sexual Health,Partners in Sexual Health,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
336794296437261,DA GPL,DA Gauteng Provincial Legislature,≤100
144954928909651,FAK,FAK,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
1271402709601865,HEALA,HEALA,≤100
629021617133721,Judges Matter,Judges Matter,≤100
100735612824294,Firearms Policy Campaign,These ads ran without a disclaimer,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
822390441203845,TMF Group,These ads ran without a disclaimer,≤100
104069709032034,Sportzspace - Stories,These ads ran without a disclaimer,≤100
