Page ID,Page name,Disclaimer,Amount spent (ARS)
105933872199149,Mística,Mística,4069
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,3790
103088924366000,Noticias d,Noticias d,1782
199078716794173,Nexofin,Nexofin,1173
106603955035359,Fernando Carbajal,Fernando Carbajal,1126
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,823
2088278501388267,"Ministerio de Economía, Hacienda y Finanzas de Formosa","Ministerio de Economía, Hacienda y Finanzas de Formosa",622
326355544134540,Luis Naidenoff,Luis Carlos Petcoff Naidenoff,294
68793499001,UNICEF,UNICEF with Facebook Ad Credits,282
1915928008689451,Eli Cuesta,Eli Cuesta,279
104756595301563,Abraham Skierkier,Camilo Guillermo Rolón,246
20906273675,Greenpeace Argentina,Greenpeace Argentina,233
1671287342890703,"María ""Petu""  Argañaraz",Daniel Emiliano Velazquez Boncosky,209
1538001533133129,Formosa tu Ciudad,Camila Angelica Druzijanic,180
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,172
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,158
134557130216408,Jorge Jofré,Jorge Jofre,115
439141789570154,Livio Gutierrez,Livio Gutierrez,101
107631983989726,Argentina Federal,Argentina Federal,≤100
699758330894365,Actualidad Argentina,Actualidad Argentina,≤100
587196794678992,Agustín Samaniego,Agustin Samaniego,≤100
111600998225620,Noticias Zero,Noticias Zero,≤100
1170748123064391,Federico Frigerio,Federico Frigerio,≤100
110806461830762,El Sol Web,El Sol Web,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
452525851510103,Nicolás del Caño,Frente de Izquierda,≤100
106716278920168,Noticias Argentinas,Noticias Argentinas Web,≤100
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,≤100
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,≤100
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,≤100
335926266503071,7D,7D,≤100
114271673602981,NEA HOY,NEA HOY,≤100
304176325478,La Política Online,La Política Online,≤100
376962089100136,Senadora Nacional Clarita Vega,Gabriela Maite Ros,≤100
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,≤100
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,≤100
126410234048229,Fundación Pensar,Fundación Pensar Argentina,≤100
433136076759972,Edhasa Argentina,Edhasa Argentina,≤100
112090455034177,El Portavoz Oficial,El Portavoz,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
1558028877808328,Lucía Varisco,Lucia Varisco,≤100
141991679847091,Taquion,Taquion,≤100
105716442346264,Conurnarnia,Conurnarnia,≤100
