Page ID,Page name,Disclaimer,Amount spent (CAD)
1065217483613421,Anthony Lacavera,Anthony Lacavera,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
108635379686,CNIB,CNIB,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
149532208407063,Maple Leaf Foods,These ads ran without a disclaimer,≤100
198161003562116,Vancouver Humane Society,Vancouver Humane Society,≤100
102533697778225,Earth Day Canada,Jour de la Terre Canada,≤100
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100
152467601467262,BMO Groupe financier,BMO Groupe financier,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1671097993122619,Children Believe,Children Believe,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
1771820039731500,Al-Ayn Social Care Foundation - Canada,Al-Ayn Social Care Foundation Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
1662424300678700,Montreal Economic Institute,Montreal Economic Institute,≤100
404258216369355,Fisher River Cree Nation,Fisher River Cree Nation,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
972617702814352,Économie Québec,Économie Québec,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
49530722523,Ecojustice,Ecojustice,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
