Page ID,Page name,Disclaimer,Amount spent (PLN)
102931488739,Platforma Obywatelska,Platforma Obywatelska,434
308684629246305,Tomasz Latos,Tomasz Latos,321
122074554119,EU Social,EU Social,268
102811109411234,Do:łącz,Dołącz,243
256314858405394,Paweł Olszewski,Paweł Olszewski,232
145329992215815,Piotr Król,Piotr Król,191
160978464020426,Sławomir Nitras,Sławomir Nitras,133
178362315106,European Parliament,European Parliament,118
237466786344157,European Movement,European Movement International with Facebook ad credits,105
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,101
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,≤100
215217712682591,Dobromir Szymański,Dobromir Szymański,≤100
104755215344519,Platforma Obywatelska - Toruń,Platforma Obywatelska RP,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
109269485083516,Krzysztof Szczucki,Krzysztof Szczucki,≤100
530684193733422,Marcin Skonieczka,Marcin Skonieczka,≤100
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",≤100
110731291587098,Kiełpiński Konkretnie,Kiełpiński Konkretnie,≤100
237466786344157,European Movement,European Movement International,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,≤100
142614625077,WWF Polska,WWF Polska,≤100
95661128574,Radio ESKA,Radio ESKA,≤100
107099115544539,Zostań Dłużej,Euvic Media,≤100
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
105849852557018,Centrum Analiz Wyborczych,Akademia Jagiellońska w Toruniu,≤100
268366156599556,Krzysztof Gawkowski,Krzysztof Gawkowski,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,≤100
618179678235315,wschód,wschód,≤100
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,≤100
256850261180940,Przemysław Przybylski,Przemysław Przybylski,≤100
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
106416337982425,"Indyk z certyfikatem QAFP - gwarantujemy, nie obiecujemy",Proben,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,≤100
101861849611988,Nie dla Tuska,Nie dla Tuska,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,≤100
101683122859269,Kujawskie Centrum Dialogu im. Zygmunta Wilkońskiego,Kujawskie Centrum Dialogu im. Zygmunta Wilkońskiego,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
280696342731,Ministerstwo Klimatu i Środowiska,Ministerstwo Klimatu i Środowiska,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
1440678182628407,Invest in Pomerania,Euvic Media sp. z o.o.,≤100
110491392351511,LINK4,LINK4,≤100
391098174296294,Super Express,se.pl,≤100
106596722319265,Norbert Pietrykowski,Norbert Pietrykowski,≤100
