Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,4567
151159271594797,Systembolaget,Systembolaget,2793
608975645850217,Vattenfall,Vattenfall Sverige,2562
72659261793,Rädda Barnen,Rädda Barnen,2555
126567104406,Hyresgästföreningen,Hyresgästföreningen,2552
111630258867610,Röda Korset,Röda Korset,2468
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2433
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,2405
109886133732943,RESCUE - Sverige,RESCUE - Sverige,2381
95735961890,Greenpeace Sverige,Greenpeace Sverige,1932
114526821939129,Arla,Arla,1768
59324455950,UNICEF Sverige,UNICEF Sverige,1763
382243262003,Plan International Sverige,Plan International Sverige,1552
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1375
369582590803,Dagens ETC,ETC-tidningarna,1296
643137272398136,Sverige för UNHCR,Sverige för UNHCR,1111
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,1053
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),995
19746853632,Djurens Rätt,Djurens Rätt,887
236879092476,Håll Sverige Rent,Håll Sverige Rent,774
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,683
379686162129542,Svea Bank,Svea Ekonomi,595
186513678039755,Fortum,Fortum Sverige,585
162985227114132,Skellefteå Kraft,Skellefteå Kraft,562
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,515
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,433
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,427
314872662206,Ekonomifakta,Ekonomifakta,420
279974638809211,Oxfam Sverige,Oxfam Sverige,347
153270724787,Amnesty International Sverige,Amnesty International Sverige,327
42676805259,Diakonia,Diakonia,326
1267325956645384,Bonzi,Bonzi,295
195379633820701,Svenskt Kött,Svenskt Kött,292
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,280
219410318157271,Läkarmissionen,Läkarmissionen,265
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,250
166406746310,Resumé,Resumé,249
109609604086656,Vejpkollen.se,Vejpkollen.se,215
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,206
809338299217333,Svenska Epoch Times,Svenska Epoch Times,174
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,171
518144408210153,Våra barns klimat,Våra barns klimat,166
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,165
116884801279059,drickor,These ads ran without a disclaimer,161
178193355556765,Nordström Assistans AB,Nordström Assistans AB,156
162523667123095,Utvecklingsmagasinet,Föreningen för Utvecklingsfrågor,152
91217182731,Nordiska museet,Nordiska museet,151
239855722130,Nyhetsmagasinet Fokus,Fokus,148
237146235237,Timbro,Tankesmedjan Timbro,146
103296115466644,Skattenytta,Kommissionen för Skattenytta,140
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,136
899603916845362,JAG Personlig assistans,JAG Personlig assistans,128
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,123
356032977210,Vi-skogen,Vi-skogen,122
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,121
1042091032500520,Kvartal,Kvartal,121
328754490337,Vårdförbundet,Vårdförbundet,118
110605492300,RFSL,RFSL,113
539297539496434,Dagens Samhälle,Dagens Samhälle,103
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,103
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,101
273053169937029,ClimateHero,ClimateHero,≤100
245214805905370,Konkret,Opulens Förlag AB,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
529270410491237,Liberalerna Botkyrka,Liberalerna Botkyrka,≤100
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
217391588404948,Katalys,Katalys,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
199469123524044,Vänsterpartiet Hammarby-Skarpnäck,Vänsterpartiet Hammarby-Skarpnäck,≤100
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,≤100
989752884508948,Muharrem Demirok,Centerpartiet,≤100
223302541061447,Nema Problema,Nema Problema,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
732284166977797,Odlarna.se,Odlarna.se,≤100
150909028299502,Jernkontoret,Jernkontoret,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
244897208924797,Arbetet,Arbetet,≤100
188841442268,Woolpower,Woolpower AB,≤100
108492218918,IF Metall,IF Metall,≤100
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100
163305633746125,Karneval förlag,Holviks,≤100
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,≤100
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
737936546266980,Sverigedemokraterna Järfälla,Sverigedemokraterna Järfälla,≤100
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
114308925025155,Nej till marknadsskolan,Vänsterpartiet Stockholms stad,≤100
220619268339132,Centerpartiet i Sundbyberg,Centerpartiet i Sundbyberg,≤100
1540294046226139,Feministsmeden,Feministsmeden,≤100
296729410918938,Fair Play Bygg,Fair Play Bygg,≤100
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,≤100
268593563268202,Kristdemokraterna Tyresö,Kristdemokraterna Tyresö,≤100
254543154597970,Miljöpartiet i Stockholms stad,Miljöpartiet i Stockholms stad,≤100
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,≤100
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,≤100
163820136238,LO Sverige,Landsorganisationen Sverige,≤100
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,≤100
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100
320930784643530,Storasyster,Storasyster,≤100
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,≤100
