Page ID,Page name,Disclaimer,Amount spent (MXN)
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,4134
102341426216399,En Campaña Mx 2024,En Campaña Mx 2024,3953
192366194179807,León Municipio,León Municipio,2668
386867534680369,Ernesto Prieto Ortega,Ernesto Prieto Ortega,1579
270919281867,Iplaneg,Gobierno del Estado de Guanajuato,1008
645731535452116,FactoMétrica,FactoMétrica,949
611053902572622,Focus Mx,Focus Mx,935
101632898013732,Instituto de Formación en Seguridad Pública del Estado,Adsproject Media,835
114249423327281,Los Reporteros MX,Los Reporteros MX,821
107756417778368,El León no es como lo pintan,Así la República,681
103877238691174,Celaya Oro del Bajío,Elena Duran Jimenez,654
378783752182669,Casa de Apoyo a la Mujer,Hot Marketing,640
113982881676646,Poder Morenx,Poder Morenx,635
1434774360104311,Dr. Christian Gabriel Rios,Dr. Christian Gabriel Rios,584
405824826113969,IEEG Instituto Electoral del Estado de Guanajuato,IEEG Instituto Electoral del Estado de Guanajuato,558
109014064745197,Juventudesgto,Juventudesgto,504
56713285274,Greenpeace México,Greenpeace México,485
194294770607313,Alejandro Navarro,Anavarro,376
279812220541657,David Martínez Mendizábal,David Martínez Mendizábal,371
371398486227348,Secretaría de Medio Ambiente y Ordenamiento Territorial,Secretaria de Medio Ambiente y Ordenamiento Territorial SMAOT,354
104035435916689,Reportero en Acción,Reportero en Acción,352
100912992973625,La Política Actual,Josefina Garcia Saldaña,302
163411220385285,PAN Guanajuato,PAN Guanajuato,297
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,291
109634395756375,Save the Children México,Save the Children México,272
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,264
295249932949,Universidad de Guanajuato,Universidad de Guanajuato,262
254852601222832,Cemex México,CEMEX México,255
237316300021978,Erandi Bermúdez,Erandi Bermúdez,243
190689671424559,Linguatec Irapuato,These ads ran without a disclaimer,224
1721294494766247,Samantha Smith,Samantha Smith,220
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,211
101267031439463,Voz de las Empresas,Consejo de la Comunicación,206
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,202
133478060111915,Cemex Impacto Social,CEMEX México,201
102211379502005,Gigante Informativo,Gigante Informativo,183
675581639228532,Germán Cervantes Vega,Germán Cervantes Vega,170
102356589506525,Sabritas Mexico,These ads ran without a disclaimer,135
170761873343298,Tecutli Gómez,Tecutli Gomez,132
752896418104446,IECA Guanajuato,Instituto Estatal de Capacitación,132
101212808784634,República 21,Rosa Eugenia Diaz Biones,131
421877377878288,Municipio de Querétaro,Municipio de Querétaro,131
123603857394767,EligesTu GTO,Tu eliges GTO,124
103459741890046,Hades Aguilar,Hades Aguilar,116
101701991930418,UNIDEV,UNIDEV,115
222209577812067,UTNGDOLORESHIDALGO,Adsproject Media,113
102786396117647,Consolidemos la Transformación,Angelica Ledezma Estrada,109
116451824648006,Paucekand,These ads ran without a disclaimer,108
103146715098739,Jaime Acevedo,INGENIO,106
105449498268490,Préstamos vía nómina,Herminia Contreras Aldana,101
113199128401564,El Jarocho de la 4t,Rafael Fuentes Avila,≤100
102107279495045,Las netas,LASNETAS.ORG,≤100
745244585534113,Justino Arriaga,Justino Eugenio Arriaga Rojas,≤100
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,≤100
198315533529654,Purísima del Rincón,Purísima del Rincón,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,≤100
107769258946800,La Patria Informada,Alberto Delgado Faudoa,≤100
105414048762055,Irma Bolaños,DIF Oaxaca,≤100
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,≤100
100242005506001,Medestetic México,Medestetic México,≤100
113330078338341,Marcelistas MX,Marcelistas MX,≤100
102965142770908,Poder Chairo,Jose Luis Hernandez Martinez,≤100
978024885551039,Vox Populi Gto,Vox Populi Gto,≤100
105180899052143,Monitor Baja California,Monitor Baja California,≤100
948706741944897,El Portal de Lagos,El Portal Lagos,≤100
904619292907245,Enfoque EiM Noticias Ags,Enfoque EiM Noticias Ags,≤100
503029186533760,Osoigo México,Osoigo México,≤100
116148341441527,Amlopolis 4T Y MAS,Mario Raul Samano Alvarado,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
979621495397568,Instituto de Certificación Empresarial ICEMéxico,Instituto de Certificación Empresarial ICEMéxico,≤100
102393536157012,La patria con la 4T,Lidia Lopez Rodriguez,≤100
109573938764758,Con Claudia hasta el Final,Ana Maria Torres Rivera,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
844418029243150,Luis Zuñiga Noticias,Luis Zuñiga Noticias,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
108950188713101,Memes Derechos Laborales,SUB Inteligencia de marca S de RL de CV,≤100
113181255108162,Devotos de la 4T,Mario Hernandez Resendiz,≤100
112263625166092,El Siervo De La Nación,Gabriel Alejandro Romero Gallaga,≤100
106122371441760,Capacitación Laboral,These ads ran without a disclaimer,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
1545555582174942,TResearch,TResearch,≤100
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,≤100
106755281778963,Huanímaro Gobierno Municipal 2021-2024,Huanímaro Gobierno Municipal 2021-2024,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
100771439692852,México Despierto,Hazael Santos Moreno Lopez,≤100
113475461707446,4T Noticias y más,Fernanda Guadalupe Diaz Manrique,≤100
115759524751786,Mujeres Con Claudia,Mariana Granados,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
722949317785857,Chimex,These ads ran without a disclaimer,≤100
110550398683823,Pasión por comunicar,Maximizando Ideas,≤100
100712328089181,Alma Alcaraz,Alma Edwviges Alcaraz Hernández,≤100
130816463246126,Nortimex,Gerardo Soberanes,≤100
245495562137150,Mitofsky,Roy Campos,≤100
727791427429201,Centro de Capacitación MX,These ads ran without a disclaimer,≤100
187288641425273,Carlos de la Fuente,Carlos de la Fuente,≤100
1874397736161441,Manuel Gálvez,Luis Ernesto García Ruiz,≤100
