Page ID,Page name,Disclaimer,Amount spent (BRL)
1573742939554561,Deputado Botelho,Deputado Botelho,1077
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,400
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,296
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,226
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,212
347460535353050,PNB Online,PNB Online,205
112217593854223,Claudio Ferreira,Claudio Ferreira De Souza,197
935263586487050,Corona,Ambev,153
425215080864180,Pfizer Brasil,Pfizer,128
1960660980851902,Leiagora Portal de Notícias,PORTAL DE NOTICIAS LEIAGORA,108
301774903545521,Brasil Paralelo,Brasil Paralelo,108
175136909200706,Assembleia Legislativa do Estado de Mato Grosso,Assembleia Legislativa do Estado de Mato Grosso,101
109684374217445,Aylon Arruda,Aylon Arruda,≤100
180409628639048,Oi Futuro,Oi Futuro,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
695502267317551,Ranielli Lima,Ranielli Patrick Arruda Lima,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,≤100
465235726843103,Ambev,Ambev,≤100
302972573369748,Fellipe Corrêa,Fellipe Corrêa,≤100
255804437808407,Vale,Vale,≤100
495853807136270,Thiago Silva,Thiago Alexandre Rodrigues da Silva,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
107324432233196,VGNotícias,VGNotícias,≤100
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
1007309299386381,Demilson Nogueira,Demilson Nogueira Moreira,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
265418896861350,A Tribuna MT,A Tribuna MT,≤100
607473536088707,Diego Guimarães,Deputado Diego Guimarães,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
104498669210628,Gustavo Rodrigenes,Assinatura Direito,≤100
239977579362882,Blue3 Investimentos,Blue3 Investimentos,≤100
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,≤100
101690451897037,Prefeitura Cocalinho MT,Prefeitura Cocalinho MT,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
113165042099382,Brasil 61,Brasil 61,≤100
197698930267127,Alana,Instituto Alana,≤100
1007309299386381,Demilson Nogueira,These ads ran without a disclaimer,≤100
104996514413388,Clayton Ferreira,These ads ran without a disclaimer,≤100
226093730774900,Popular Online,Popular Online,≤100
101349122508290,Dr Sanquetta,These ads ran without a disclaimer,≤100
224021551012451,Gerando Falcões,Gerando Falcões,≤100
141670129347094,Elizeu Nascimento,Elizeu Nascimento,≤100
2209636419286152,Elismar Prado,Elismar Fernandes Prado,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
1374704836112883,Jovens Progressistas,PROGRESSISTAS - BRASIL - BR - NACIONAL,≤100
103952565725484,trabalhandopormt,These ads ran without a disclaimer,≤100
1111649495517188,Dilemário Alencar,These ads ran without a disclaimer,≤100
1686950021551901,Meio,Canal Meio S.A.,≤100
258088921369,TOTVS,TOTVS,≤100
104738421003389,InvestNews BR,Easynvest,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
107926134331509,Hemerson Máximo,Hemerson Máximo,≤100
