Page ID,Page name,Disclaimer,Amount spent (CAD)
300803733315174,Canadian Roots Exchange - Échanges Racines Canadiennes,Canadian Roots Exchange,≤100
114186876966253,Victoria Faulkner Women's Centre,Victoria Faulkner Women's Centre,≤100
184737731927171,Queer Yukon,Queer Yukon,≤100
416169538729792,Mapping the Way,Mapping the Way,≤100
923668587779818,Training Policy Committee,Training Policy Committee,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
103263668345348,Safe At Home,Safe at Home,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
303473312998028,FedEx,FedEx,≤100
168106993245736,Canada Post,Canada Post,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
118040041222760,Juan Luis Garrido,Juan Luis Garrido,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
103223222015913,Nowly,nowly,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
985797494956599,The News Forum,The News Forum,≤100
102997635067933,Óme vgarlvsaaob,These ads ran without a disclaimer,≤100
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
198789580154483,Project Democracy,Project Democracy,≤100
35715544220,Stand.earth,Stand.earth,≤100
105754167560390,Ekō Canada,Ekō,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
1665089323732197,Tripping on Air,Ardra Leah Shephard,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
367171987944,Teamsters Canada,Teamsters Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
177681485609462,Radio-Canada,Radio-Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
541315122557352,CODE NGO,CODE NGO,≤100
112640875074031,Mediaplanet Stories Canada,Mediaplanet Stories Canada,≤100
136772905237,Historica Canada,Historica Canada,≤100
189141609842,Ville de Gatineau,Ville de Gatineau,≤100
101263555813789,NorthernBeat News,Northbeat News,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
169042736456594,All Out,ConnectAd,≤100
572892516092329,"Yvan Baker, MP","Yvan Baker, MP",≤100
104321259649840,CATIE,CATIE,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
1968451243484787,Brad Redekopp MP,Brad Redekopp MP,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
53321777320,Coeur + AVC,Coeur + AVC,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
805808119570258,Infinite Oceans,Infinite Oceans,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
142208566054,YMC,These ads ran without a disclaimer,≤100
104352731836401,Sami M Hashimi,These ads ran without a disclaimer,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
250225271678009,Canadian Generic Pharmaceutical Association,Lina Botyrius,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
250592478295316,C2C Journal,C2C Journal,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
13647781428,Youth Challenge International,Youth Challenge International,≤100
6321018343,The Japan Times,These ads ran without a disclaimer,≤100
109210999137883,Canada's History,Canada's History,≤100
242109115885979,Canadian Light Source,Canadian Light Source,≤100
608578919186659,World Vision International,World Vision International,≤100
179488658767581,ICI Alberta,Radio-Canada,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
106265291831309,Unite for Change,Unite for Change,≤100
1601555680081592,Southern Chiefs' Organization,Southern Chiefs' Organization,≤100
842010632481715,National Observer,National Observer,≤100
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100
1671097993122619,Children Believe,Children Believe,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
118197471568260,Dior,These ads ran without a disclaimer,≤100
109479742783542,Mel Arnold MP,Mel Arnold MP,≤100
208067655942289,Postes Canada,Canada Post,≤100
105234855658630,Charles Ozzoude,Charles Chisom Ozzoude,≤100
250450558322535,Relay Education,Relay Education,≤100
111231197686977,The Breach,The Breach,≤100
268823146480333,Fondation INCA,INCA,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
102641588585816,Victoria Rumble Room,Johny D Juricic,≤100
144739965614660,CIJA,CIJA,≤100
7996548092,University of Victoria,University of Victoria,≤100
134455149912301,Seva Canada,Seva Canada,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
244499848933801,Friends of Simon Wiesenthal Center,Friends of Simon Wiesenthal Center,≤100
105343002836565,CPAWS-BC,CPAWS-BC,≤100
231211090395156,Julie Dzerowicz,Julie Dzerowicz,≤100
1662424300678700,Montreal Economic Institute,Montreal Economic Institute,≤100
311053642312442,Diefenbaker Canada Centre,Kirsten Falzarano,≤100
112183950454035,Feminine Riles,Feminine Riles,≤100
1344251769044889,BC Rental Project,BC Rental Project,≤100
109507830610903,Woken Promises,Mavros Whessell,≤100
182629491891136,First Nations Health Authority,First Nations Health Authority,≤100
453989538009903,Pregnancy Care Canada,Pregnancy Care Canada,≤100
109351050711893,IndigiNews,The Discourse,≤100
2303970496545163,Rose Gold Co.,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
215880728867639,Megan Tuohey - Making Relationships Work,These ads ran without a disclaimer,≤100
108367678367599,Mok Reading,These ads ran without a disclaimer,≤100
100198259524622,Odyssey Store,These ads ran without a disclaimer,≤100
224421910928806,Valencia Travel Cusco,These ads ran without a disclaimer,≤100
112213141880317,CVN news,These ads ran without a disclaimer,≤100
101493829022149,The Swiss Times,These ads ran without a disclaimer,≤100
102262871456571,Pot Of Treasures,These ads ran without a disclaimer,≤100
51777680227,Beaches Resorts,These ads ran without a disclaimer,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
112077024899370,Comics Stadium,These ads ran without a disclaimer,≤100
