Page ID,Page name,Disclaimer,Amount spent (CZK)
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,36734
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,14949
206273352289,ADRA CZ,"ADRA, o.p.s.",13234
102389958091735,Generál Pavel,Petr Pavel,4520
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4260
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3312
178362315106,European Parliament,European Parliament,1339
102845669064210,Danuše Nerudová,Danuše Nerudová,1193
197010357446014,Ondřej Prokop,Ondrej Prokop,915
120461304659141,O2 CZ,O2 Czech republic,853
164815317047040,Jan Bureš,Jan Bureš,676
1469427909957890,Reportér magazín,Reportér magazín,616
108372578794017,Inpro 24,These ads ran without a disclaimer,511
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,452
295889117124834,Tipsport,Tipsport,443
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",439
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,435
424114981002397,Český rozhlas Plus,Český rozhlas,423
106008800769282,KHNP,Bistro Social s.r.o.,400
117823623864,Transparency International ČR,Transparency International ČR,391
103059308644099,Replastuj.cz,Replastuj.cz,381
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,349
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,338
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,324
287724754662359,HateFree Culture,HateFree Culture,324
1432139953751418,Josef Středula,Josef Středula,315
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",294
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,272
139379141293,Paměť národa,"Post Bellum, z.ú.",252
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,235
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,224
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",216
109494305284893,Tomáš Halva - radní Prahy 2,Halva Tomas,205
578342809023884,Jsme fér,Prague Pride,205
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,185
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,181
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,175
52479821102,Týdeník Respekt,Týdeník Respekt,170
453792238396240,VOGUE CS,Vogue CS,157
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,153
461430503957309,TOP 09 - Praha 6,TOP 09,147
107898832590939,European Commission,European Commission,146
129090553792481,Central Group,CENTRAL GROUP a.s.,144
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,143
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,134
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",132
157741540937883,CARE Česká republika,CARE Česká republika,132
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,126
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,125
1934837773438430,Pavel Fischer,Pavel Fischer,118
202451429883,Novinky.cz,Borgis a. s.,113
123761161006567,Radek Vondra - Sousedé pro Prahu 14,PRodukujeme s. r. o.,108
2162098357336454,Pražská EVVOluce,BEZK,105
107563435940797,Skanska v ČR a SR,Skanska,105
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",104
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
484488185462817,mujRozhlas,Český rozhlas,≤100
