Page ID,Page name,Disclaimer,Amount spent (KES)
8340223883,Avaaz,These ads ran without a disclaimer,1722
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,823
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,221
110408975208360,Talking about matters,Well Made Strategy LLP,220
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,203
110879028591764,CIFOR-ICRAF,These ads ran without a disclaimer,132
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,123
384942025451714,Education Malaysia,These ads ran without a disclaimer,120
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
858280234544841,United Green Movement,United Green Movement Party,≤100
108315924735552,Nicholas Otieno Ogola;  TAWU Mombasa Branch Secretary,These ads ran without a disclaimer,≤100
164344500263690,Beijing Review,These ads ran without a disclaimer,≤100
102723762108199,Tsikdem Communication,These ads ran without a disclaimer,≤100
103080452759999,makubaaffects,These ads ran without a disclaimer,≤100
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100
101602292721708,My Dog's Love,These ads ran without a disclaimer,≤100
108535778792153,Evang. Akwaha,These ads ran without a disclaimer,≤100
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100
