Page ID,Page name,Disclaimer,Amount spent (COP)
75884689790,Colectivo de Abogados,Colectivo de Abogados,27531
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,16451
105068200842316,Edilberto Molina,Tuto Gonzalez,11138
101071764864119,Dulce Veneno,Dulce Veneno,7370
499121313802137,Túnel GGE,Túnel Guillermo Gaviria Echeverri,6769
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,4883
1147318942107929,Todos Somos Una,DEBRAIN LLC,1621
264386463968386,Nubia Stella Martínez,Centro Democrático - Comunidad Oficial,1311
706214723142462,Oscar David Benavides A,Oscar David Benavides Angulo,635
515010172233659,Alvaro Mantilla,Alvaro Mantilla,470
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,439
2149252128634776,Sandra Ramírez,Sandra Ramírez,382
643513979193133,Unidos por Beatriz,Neuma,380
749177381856407,Camilo Calle,Camilo Calle,298
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,270
765302097170348,Línea Cero,Linea Cero,257
114778278552099,Octavio Cardona León,Octavio Cardona León,232
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,229
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,181
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,180
1529335724037224,Aeropuerto del Café,INTUAL,133
2068245743232990,Cesar Augusto Guzman,Cesar Augusto Guzman,117
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,116
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,104
1823807254333065,Soy Más País,Soy Mas Pais,≤100
1119413181474050,El Avispero Mov,Movilizatorio,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
179003239458192,Jorge Humberto Rangel,Jorge Rangel,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
252640334936797,Skandia Colombia,Kelly Vanessa Cuellar Garces,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,≤100
923399918049853,Alcaldía de San Agustín,Luis Fernando Llanos Pabon,≤100
104542552452795,Shirley Charris,Shirley Charris,≤100
103461608916621,Claudia Carrasquilla,Claudia Carrasquilla,≤100
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,≤100
446016199240073,SERGIO MENDOZA,Sergio Mendoza,≤100
112504465085717,Jesús Londoño Chucho,These ads ran without a disclaimer,≤100
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,≤100
113372283637805,Fernando Arcila,These ads ran without a disclaimer,≤100
140451182823675,Edwin Palma Egea,Edwin Palma Egea,≤100
1632776650282275,OnTrack Global,These ads ran without a disclaimer,≤100
100481338357144,Comunas de Medellin,Comunas de Medellin,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
358442097543367,Materia,These ads ran without a disclaimer,≤100
789907401124930,Partido Humanista De Colombia,David Nassar Moor,≤100
488400941357594,Red Mises América - Mises America Network,These ads ran without a disclaimer,≤100
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,≤100
112898401710479,Grade Smith,These ads ran without a disclaimer,≤100
