Page ID,Page name,Disclaimer,Amount spent (SEK)
151159271594797,Systembolaget,Systembolaget,4689
59324455950,UNICEF Sverige,UNICEF Sverige,4335
608975645850217,Vattenfall,Vattenfall Sverige,3416
126567104406,Hyresgästföreningen,Hyresgästföreningen,3272
130666626950917,Öresundskraft,Öresundskraft,2845
179931025357058,Kommunal,Kommunal,2185
72659261793,Rädda Barnen,Rädda Barnen,1573
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,1560
643137272398136,Sverige för UNHCR,Sverige för UNHCR,1555
236879092476,Håll Sverige Rent,Håll Sverige Rent,1202
122074554119,EU Social,EU Social,1085
116717338342420,Pacific Green Party of Oregon,These ads ran without a disclaimer,949
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),859
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,794
382243262003,Plan International Sverige,Plan International Sverige,757
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,731
111630258867610,Röda Korset,Röda Korset,711
205373616736,Avfall Sverige,Avfall Sverige,698
676246449160270,Sverigedemokraterna,Sverigedemokraterna,693
162985227114132,Skellefteå Kraft,Skellefteå Kraft,621
109886133732943,RESCUE - Sverige,RESCUE - Sverige,567
186513678039755,Fortum,Fortum Sverige,560
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,552
18880778360,ActionAid Sweden,ActionAid Sweden,532
369582590803,Dagens ETC,ETC-tidningarna,521
95735961890,Greenpeace Sverige,Greenpeace Sverige,502
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,497
279974638809211,Oxfam Sverige,Oxfam Sverige,489
101341883359561,Matsmart Sverige,Matsmart,441
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,390
899603916845362,JAG Personlig assistans,JAG Personlig assistans,362
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,325
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,322
