Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,57720
175406365841914,Arnoldo Wiens,Global Agencia,53779
386081914814521,Martin Burt,Martin 2023,28860
309537729651941,JuanMa Brunetti,Global Agencia,25171
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,21645
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,21348
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,20978
110447625137045,Pilar Callizo,PautaPY,11571
106257452820864,Tito Saguier,Tito Saguier,9287
325540631525675,En La Tecla,En la Tecla,8990
286989224667281,Marito Abdo,Marca Py,7978
106558471428086,Diego Armando Prieto,Diego Armando Prieto,7644
102412925831644,Chabela Arrua,Patricia Cáceres Gamarra,7444
532716330164048,Sole Núñez,Soledad Núñez,7215
102193762632115,Patricia dos Santos,Patricia Dos Santos,7215
132554373464255,La Nación,Nación Media,7215
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,7215
110311005122985,Guillermo Sosa,Guillermo Sosa,7215
199949073442305,Lilian Samaniego,Adventura,6434
111701681626785,Dani Fleitas,Katherin Maria Saldivar Espinola,5717
171222730424081,Michel Flores Fernández,Michel Patricio Flores Fernandez,4717
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,3363
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,3102
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,2836
102266292553995,Sucia Política,Diego Ricardo Ramírez,2759
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,2359
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,2273
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,2008
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,1871
838018169889993,Fernando Ojeda,Fernando Ojeda,1784
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,1697
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,1532
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,1472
1151984808290856,Hugo Portillo,Hugo Portillo,1313
102467002671611,Jorge Heisecke,Jorge Heisecke,1195
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,1153
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,1151
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,1148
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,1109
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,1084
1692624097481207,Mujeres GANAR,Comunicá,1038
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,944
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,911
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,862
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,756
105796025619350,Tati Giménez Diputado 2023,Patria Querida,726
279495618730067,MANUEL RADICE,Manuel Radice,694
371997603532027,Haciendo Lío,Enciso Rojas Roberto Daniel,629
113076301637874,Paul Servín-Concejal Departamental,Paul Augusto Servin Vazquez,563
105162875597097,Marcelo Bedoya Senador 2023,PLRA,556
1492231810942261,Lic. Mauricio Torres,Lic. Muricio Torres,548
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,537
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,504
102316839215739,Hilda Ferras Candidato Político,Hilda Beatriz Arguello,477
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,474
