Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,1534
740116816003959,Western Cape Government,Western Cape Government,702
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,494
100228168822390,VF Plus- Kaap Agulhas,Vryheidsfront Plus / Freedom Front Plus,470
195909420099,Solidariteit,Solidariteit,316
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,283
57206003848,Greenpeace Africa,Greenpeace Africa,199
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,192
136956534616,Times LIVE,TimesLIVE,186
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,172
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,146
581475018952196,Good,GOOD Political Party,128
2145594122138312,Action Society,Action Society,108
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
107169379305548,TLU SA,TLU SA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
1542822639285107,Rand Rescue,These ads ran without a disclaimer,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1408620202688442,DA Mosselbaai Wyk 8,"Coetzee, Lodewyk Juan",≤100
629021617133721,Judges Matter,Judges Matter,≤100
100960082205245,More Hackz - the 1000 page,These ads ran without a disclaimer,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
101511602558937,Eduardo Fernandez,These ads ran without a disclaimer,≤100
105915229076498,Rruz Design & Illustration,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
