Page ID,Page name,Disclaimer,Amount spent (THB)
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,387
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
106284078652483,สมคิด จาตุศรีพิทักษ์ - Somkid Jatusripitak,สมคิด จาตุศรีพิทักษ์ - Somkid Jatusripitak,≤100
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
152665702176493,Ringsideการเมือง,Ringsideการเมือง,≤100
170486351246777,A & A suit,These ads ran without a disclaimer,≤100
103986582301984,เนื้อ นา บุญ,Phrathanakrit Upachai,≤100
103815855888467,โกหม่อง เพื่อไทย ภูเก็ต,โกหม่อง เพื่อไทย ภูเก็ต,≤100
2091153520919518,อนุทิน ชาญวีรกูล,อนุทิน ชาญวีรกูล,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
114989251212659,Thai Old Books 2,These ads ran without a disclaimer,≤100
104632334568638,พรรคก้าวไกล สงขลา,พรรคก้าวไกล สงขลา,≤100
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,≤100
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,≤100
104356868429061,เสื้อกั๊ก  สาธารณสุข  อสม.  กรมการปกครอง และหน่วยงาน,These ads ran without a disclaimer,≤100
113780154676973,เครื่องมือช่างไฟฟ้า เครื่องมือช่างไม้ เครื่องมือช่างยนต์ by Pro tool,Surin Phothiphoksampan,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
104220275003310,ชนินทร์ รุ่งธนเกียรติ - หนุ่ม,ชนินทร์ รุ่งธนเกียรติ - หนุ่ม,≤100
613689015307999,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
110144991464196,กรอบลอยไวนิล แคนวาส บอร์ดไดคัท 99 บาท มีเก็บปลายทาง,Sakawtip Utha,≤100
102200742249872,อาจารย์ป๊อป สอนออนไลน์s.4.1/4,ไพทวน ยาวาปี,≤100
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,≤100
