Page ID,Page name,Disclaimer,Amount spent (CAD)
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
174622762642120,CPAWS Yukon,Yukon Chapter - Canadian Parks and Wilderness Society,≤100
923668587779818,Training Policy Committee,Training Policy Committee,≤100
893670410763432,Canadian Bar Association - Yukon Branch,These ads ran without a disclaimer,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
105020357850802,Pivot,Pivot,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
232428989879,Maybelline New York,Maybelline New York,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
6584473365,Canadian Liver Foundation,Canadian Liver Foundation,≤100
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
985797494956599,The News Forum,The News Forum,≤100
405377872902754,Canada Action,Canada Action,≤100
590117937780756,Oil Sands Action,Canada Action,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
568938803293644,True North,True North,≤100
35715544220,Stand.earth,Stand.earth,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
149532208407063,Maple Leaf Foods,These ads ran without a disclaimer,≤100
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
1024078794319584,Mira Ahmad,Mira Ahmad,≤100
300711017564,EverythingZoomer,Zoomer Magazine,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
110479278646692,"La Riposte, carnaval féministe en Gaspésie",These ads ran without a disclaimer,≤100
486324651440186,Plastic Bank,Plastic Bank,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
869127933125944,Indigenous Link,Karri Ellen Tougas,≤100
169042736456594,All Out,ConnectAd,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
